charge_id,account_id,amount,charge_type,charge_date
15277a3a-bd81-4a1b-a4cd-974c5f65ab88,d4ac56f8-851a-4d4a-a067-4fdd2c2dfe12,10.78,ATM fee,2024-07-16
7bda8021-1bbe-4424-97d2-170d80d19eef,93d19809-939c-4752-b25f-2757a691502c,86.21,overdraft fee,2024-07-16
936b1076-a9b0-4fc1-803a-8ea84ffe4f8b,e76715f4-db52-4b01-b5f7-ac827685c03f,46.64,overdraft fee,2024-07-16
1b6e54f5-de62-4bfa-843f-787d38579ce9,fdf2f337-6e80-4f7a-a28a-78c918a12f89,63.24,maintenance fee,2024-07-16
1fbe5f76-0b82-41da-ba58-1fb5d43413a2,dc5dcde7-cff0-403d-90cb-03dd888cd8cf,23.12,ATM fee,2024-07-16
03fa0200-d757-4a13-bd78-b4dc4d7cfc18,a37a8e8f-9bde-422b-bd1f-6152f95950f3,71.06,maintenance fee,2024-07-16
81ed0789-d60e-41f9-9189-0383eb6de2d9,ea09a791-e2c6-4358-9eb5-3b1f760190fc,37.87,ATM fee,2024-07-16
3d1ad416-bc4c-45e0-9cc1-593f016d6530,49b8716f-4a24-4395-a6c3-d348ca013770,21.0,overdraft fee,2024-07-16
53ab749e-cb56-41c4-abda-d7186b585ccb,a4ea2f07-72b3-4638-a4a3-02e3ff691e77,87.31,ATM fee,2024-07-16
93ea7e7b-4bb7-4f63-bff3-cf9ac9b35413,26de17d0-4551-480b-9312-3e499b3071b9,21.24,overdraft fee,2024-07-16
3adfda73-dd43-4c37-84b3-5091696167fe,1dafa71b-22dd-4ebb-ba8d-61265ec130a4,61.57,maintenance fee,2024-07-16
a9c1176e-f7f3-43ee-a99a-310146df7d8d,ee484878-9354-404a-adba-620be9a50424,91.81,ATM fee,2024-07-16
c937fa94-ba3b-46c3-b18d-3eb51613249c,ce46bff9-4ea9-4ada-802d-35f05c84238e,59.07,maintenance fee,2024-07-16
442fe544-b5bf-49e3-b689-115e9d0d0e80,c749f781-5953-486f-81c1-2935786e0a2c,25.9,ATM fee,2024-07-16
e989216a-21d7-4052-9ff5-5abec41a89bd,f90fbc11-342f-4ee4-a259-06d16edfd830,67.03,maintenance fee,2024-07-16
5f1cd1a7-47c0-42fe-b197-3f163d966c19,d0c1a76d-931b-424f-88ca-ab1d67f1e68f,73.21,maintenance fee,2024-07-16
827d819d-a096-416d-a26e-e855bd8e9a20,52334f4c-55ad-43d0-8c6a-afa9317df4ec,76.54,ATM fee,2024-07-16
bb4b0459-56cc-4509-aeed-b049f907a147,77252203-15b6-4de0-a5a0-90d0a4b69181,48.62,overdraft fee,2024-07-16
b2ca489c-ae65-4c52-bf42-496475c38952,bb25080b-793a-4a33-9c23-2edc9179e85f,15.27,ATM fee,2024-07-16
50eae18f-d1a1-4782-87c6-c531b7070449,9f7c5603-d04a-493b-b7e4-b8c01671ddfe,24.26,ATM fee,2024-07-16
75719260-7840-45a8-8f52-8e36d644f28c,ce5ced54-5f55-460f-b675-fffad02507dc,18.86,maintenance fee,2024-07-16
bc159535-d0b0-440e-a31f-d2c82b3652d6,3f9c07a5-5e15-4971-9b25-2ca20e87a162,36.56,overdraft fee,2024-07-16
31262d83-2338-4273-b422-d4f04a7d9355,9525bdfa-e1a2-410d-aa0d-ddc6504cae48,95.61,overdraft fee,2024-07-16
a04327e2-0806-41ab-b3d1-f7b100c55b4b,e1e50715-66d2-4f1e-b372-0d3a1a0ccfe4,53.52,maintenance fee,2024-07-16
ea11fc87-410e-4e15-ad3a-7e734b5e74a6,a96cfa18-f408-4802-9f7a-9c90d5159e1e,82.3,overdraft fee,2024-07-16
15fb80da-37dd-4ccc-aea8-c6164485930b,c60c743a-744e-48f4-8e09-dd4e2f254d87,62.96,maintenance fee,2024-07-16
6ad1243f-af05-441a-82b4-0c19a70e1b99,81f00aec-373e-4c07-a406-1bc0d3d58aed,99.3,ATM fee,2024-07-16
261f3588-d33c-4da2-871c-f4f99f0657a4,f3a28d51-19bf-44d9-adc5-11e41ead8fc1,98.89,overdraft fee,2024-07-16
27511cbc-6095-4275-9d5c-98c4bb2130a6,b4879d7b-ae18-4ca2-b6cd-e2370b485b7a,96.76,ATM fee,2024-07-16
73646ae7-f142-4c19-a6c9-fd57a4e4e3da,8c762d68-ddcf-4fcd-83cf-cd76445f5d71,6.8,maintenance fee,2024-07-16
bff7d7ad-fef9-4ccb-b9f3-42b40fa93a46,bfe2f84a-18de-4601-ae00-8c61c1c218fb,59.49,ATM fee,2024-07-16
0dfa11b7-be42-4660-9e41-c5a8dcfe69eb,9c55efdd-950d-4e2d-973d-86af6ebfe15d,65.09,ATM fee,2024-07-16
163b2af2-f40c-4da8-be35-ffcaf67574a1,002463d5-df29-4cc6-9884-f38edf93eea6,37.74,overdraft fee,2024-07-16
467b3812-2a5f-4d6a-8337-115a9a6282f8,47edc32a-3819-4dde-8b71-a7d046105928,83.41,ATM fee,2024-07-16
932aa4e4-886a-4806-959b-a9ad33426577,6c219b43-8446-4006-8ebc-05cc87371f49,10.0,maintenance fee,2024-07-16
b4526a0c-0ab7-440e-a569-c66c6e298e82,5fc0c208-0ea5-44d5-aee4-679bc603dc33,31.7,overdraft fee,2024-07-16
c6529b13-4db9-434d-9664-5868575eafad,b2e0e46d-cbd9-4a29-a00b-79a7715fd53d,41.85,maintenance fee,2024-07-16
229fbdd9-2dd5-4c28-a804-a2c68243a948,62a814d8-7a27-4a3d-94d9-08a836647d47,35.33,ATM fee,2024-07-16
01ecab4f-afe3-4943-b733-4683bec33007,a7b2a293-09b4-4a4d-a92a-d0e39d8814ab,55.2,maintenance fee,2024-07-16
4e2402ea-8964-445d-9234-7d6193d9b562,909c259e-67f7-459f-9ce8-ef690db1343f,57.32,ATM fee,2024-07-16
396a7b39-2a75-4fed-a397-057c07f9c0d2,4cd1644d-ff14-4841-bba4-8277de1d7c27,25.85,maintenance fee,2024-07-16
07a391e3-0851-4f30-8c60-c8e7c03e3b56,1ee15e24-51ff-41d3-8a8e-2510eb8f590b,86.97,ATM fee,2024-07-16
6be11d6e-d006-4740-a260-9956f722c3dd,0a348308-e52c-487c-956d-c95d131eeaf3,81.86,overdraft fee,2024-07-16
233bf18d-5e41-4142-a00d-dbc9df994e12,df7249d6-6612-487b-a12b-fe9058c14960,93.4,overdraft fee,2024-07-16
6c0ac3f5-6793-4e5e-98f2-0b541b644839,bcb5fb8d-bb3d-433b-be5f-69e84e40bbd5,46.26,overdraft fee,2024-07-16
a2cc60cf-7cc7-40c0-b5e8-a6280d9ecb96,5438befc-fa7a-493d-ae03-dc7279fd54c7,56.82,maintenance fee,2024-07-16
6af5a2c6-d1d2-4ee2-8ee2-14792e029aa5,d7c3e279-c32c-4db5-8696-80ca185b6566,54.88,ATM fee,2024-07-16
97f5935f-9825-4edb-be70-dddc97b3f267,29dbd944-d334-4f2b-96cb-498d1eded51f,92.72,ATM fee,2024-07-16
79267ff4-cdd1-4bfb-9084-f16683a3ad4c,ecc737ed-6c2f-49bb-a59f-605de02be770,35.39,maintenance fee,2024-07-16
89054f9e-5627-410b-9b34-d725a4c2cca9,ba1cc716-facf-4845-a24e-9c0a06f60859,77.01,maintenance fee,2024-07-16
fb388ab7-d6c4-4c38-a828-3348ef6c5206,1e75dcef-cf05-4272-af93-daf2f93cf7d1,86.21,overdraft fee,2024-07-16
23989983-32fd-45a7-a2ce-aa26e61048e1,3a16289b-8ddc-426a-b6db-56f5d6fd911b,67.03,maintenance fee,2024-07-16
cf0cb3ba-688f-4a7e-9df0-c18161aa5cbb,62bce991-67e3-42d2-9861-b8170ace7ea8,73.38,overdraft fee,2024-07-16
dab57691-b9e6-460e-ab7e-442abc642db0,a1257293-4576-4eac-b317-720dbe01fc19,81.54,maintenance fee,2024-07-16
94ebefcd-e52d-4082-8445-5d8127425005,f1ad4aea-6be7-45d6-8136-d2753cd5a90c,85.96,ATM fee,2024-07-16
95df5227-77ba-406d-adf7-2ee348a39028,b1889aae-1356-48ef-84a4-d7ea6b70807f,95.51,overdraft fee,2024-07-16
14a2f412-cc80-4a34-869c-5987776127be,567554b9-d5de-4a14-8147-2df5f2f3bd8c,97.36,ATM fee,2024-07-16
5ed971fc-83b5-446a-ad56-2ab1a52c2247,8c6dd761-2a20-41b8-bf1c-e12c18ec3b5f,27.27,overdraft fee,2024-07-16
2b358262-c95c-4332-9133-fbb9d611ac8b,893733de-df22-4bdf-9d62-40bebc9c6e83,45.42,overdraft fee,2024-07-16
49c40322-0795-4acf-93a2-ad6125fdf3dd,5a7beed1-33c8-40c6-bd74-29e295ac1930,55.22,overdraft fee,2024-07-16
83ab34dc-0c17-4609-877a-190bd20191f7,c91be717-b7f1-45f9-b55d-db6580e08cd1,86.71,maintenance fee,2024-07-16
d6605761-760f-49f4-8c80-be5ee48b84c4,e71c3e18-d87a-4b03-9f1e-83f42b14e900,13.29,maintenance fee,2024-07-16
1b89a0b8-8d14-465f-88be-3c14738936d8,0a6b840e-132a-455d-8fbe-50a57449e8f4,79.41,overdraft fee,2024-07-16
28d2143a-f594-406d-86b4-868b9f9c1ff4,d96640f3-cab1-4fdc-b002-e72337627dcd,53.54,overdraft fee,2024-07-16
a7100c21-7f55-43e1-ae3c-b6a18d413b7b,37b807d5-5862-4ca0-9634-3df6c9bb7a2a,12.7,ATM fee,2024-07-16
c1bd1ec0-26fb-4766-a7f7-47f9382643c5,e5ec4be8-64cb-404e-95e9-33ce76e00d54,78.47,overdraft fee,2024-07-16
742779f9-a5d0-4970-8c14-f686f1037c7a,c3456a34-a58b-4bf4-a60c-f3cdb0fa70d4,33.5,overdraft fee,2024-07-16
82de36f3-01ba-4e61-be18-cd38166de0af,f7222d83-ee63-44fa-878b-1b89d28bbb6e,11.41,ATM fee,2024-07-16
f22082af-9d19-4afc-a266-5e96caa50bd2,2d5354da-f308-433f-856f-b12d4a6240c7,5.32,overdraft fee,2024-07-16
f3eb5402-cdb1-4240-9de3-fcca259411c6,06bbb00c-f4ce-448e-9ae7-42718cf0b95e,59.16,ATM fee,2024-07-16
af4a46d4-3614-414c-b258-18d2e5fdc7f7,0e51bbef-6f65-4841-97ba-d5b940445adc,86.82,maintenance fee,2024-07-16
25140e67-9e6c-42b3-a1a1-75ad2f31594d,ea59faff-de06-4f0f-a2f5-91dcce16783d,81.52,overdraft fee,2024-07-16
694468a4-41e5-4858-a538-7cec141f4ca2,62af4157-30c3-4e8f-886c-d5e751fd3d46,98.29,ATM fee,2024-07-16
faac3c9e-f723-493d-862a-68c70eb123fc,9d06e8e9-351e-4668-98d0-6e3997dc4832,85.94,maintenance fee,2024-07-16
9f6676fd-ca4d-4ff6-a79a-9c31b8fc4bb0,5d48015f-8d7d-4970-9de2-33ecb631cc6a,38.89,overdraft fee,2024-07-16
8d947b0e-3429-4eb8-aa61-674ed424ffdd,1a7f5b29-e651-4358-94ca-b2f3d90abe6d,65.25,ATM fee,2024-07-16
d910582d-769c-40de-a0a0-4d84a7ac46a1,c622602c-b97a-4fef-aba6-8ffad8592939,26.22,overdraft fee,2024-07-16
10d2de8b-46a2-4b50-aac0-107cdcf7d70d,cbd191c8-3f1c-41d8-885a-b368afcecba4,46.21,maintenance fee,2024-07-16
f8a9322a-e437-4d2c-8008-fed1b0f4cd2d,1e113597-d954-4002-82f3-344cc5a072a6,7.88,maintenance fee,2024-07-16
289c848f-8b3d-4572-9d97-ef6d8b3c602c,9f5e854a-a376-4872-8602-b495b7ba282a,84.06,maintenance fee,2024-07-16
57f11970-0bce-4699-bc2a-ee235bbe66eb,0b10e330-e637-4a94-9625-95c742fe56cc,50.23,ATM fee,2024-07-16
a2315c21-24cb-476b-bc51-c3cbf962d5a3,a1b65734-ea48-461d-b275-1c2e587c4b7f,23.32,ATM fee,2024-07-16
722d5d61-060c-4125-9416-6b52bfff6afe,170754d9-a901-4bf9-b72b-79445efa0b87,78.9,overdraft fee,2024-07-16
8efdbd83-3af5-425e-b43c-472972aaf065,1230108c-e36e-4332-84b6-929f04d88369,71.69,maintenance fee,2024-07-16
894e83a8-432a-47b4-99ec-4cb1f479698b,30c86c9a-7220-4ef0-9729-e0ad98010bf6,44.34,maintenance fee,2024-07-16
b575b86a-cb7a-4b08-9c4d-68276439b6a5,b4cdf6f1-0ca0-4aa6-9f8c-a896ba2af70b,92.05,overdraft fee,2024-07-16
5d66f6f7-9732-4810-8b4c-d64b369fbf1e,aa10a007-23e0-4399-8892-05aa1315603a,20.05,ATM fee,2024-07-16
9f1a7280-f48a-445c-9584-59ab813ae7cf,f1a41519-1609-41a3-be9e-70433404f332,11.48,ATM fee,2024-07-16
b07cc34c-4a6e-497e-90ac-d4c4bf79b145,77b35ad9-4852-4116-83be-71f5bfbc8c5e,50.34,ATM fee,2024-07-16
212dbcdb-6349-40ed-9476-227352fa8d5e,2e8d1be1-feda-47af-a921-7e15661dbc1d,60.15,overdraft fee,2024-07-16
4b025a86-5a09-4861-a700-e82e212fecb3,370fce5f-1a6b-4d92-968f-ef95e71a65f9,51.82,ATM fee,2024-07-16
3be1e2e4-2d73-45f3-a958-74cd10328aac,e9edb9fd-0d56-456d-85c6-b639b0088dcf,48.19,overdraft fee,2024-07-16
8323aed3-d042-436a-8356-c58f014eaa61,ce365ae9-e259-4306-a2c4-039037d82c5c,88.09,maintenance fee,2024-07-16
a861f954-850f-4462-a943-0a091254f343,95f4c621-fb77-44a3-802a-b4b76223c8cb,93.82,overdraft fee,2024-07-16
6a58ba4f-5429-443a-ac4a-e7dc4b2bd586,3dca3040-39b4-47c1-8e96-cf2a720ce6aa,29.69,ATM fee,2024-07-16
92e2075b-88c2-4cf0-8b5e-ead9e1879ec6,89cbfb4a-1e9f-4ee5-91f4-1d7e7b0501c3,94.85,maintenance fee,2024-07-16
ca2cc695-eff6-493d-9c73-a0eeb88aad3b,5615e080-11e9-4cd8-bc26-9144f4193fed,99.56,maintenance fee,2024-07-16
afa88144-9cf6-4ed9-bec5-010669fa69c1,c2276eef-9deb-4ab5-88cc-5b9fc927f800,44.64,overdraft fee,2024-07-16
a03522d0-44a2-42e2-9d5c-43a603ad755e,bf18086e-eaf5-4367-acc9-2e1e784f010b,19.5,maintenance fee,2024-07-16
7235dcac-1666-44ed-9204-566ff7073b08,1ba97b48-7076-4616-a6e0-88aae70b8189,27.95,ATM fee,2024-07-16
74808ea7-7dd8-44a8-a47e-d603051ba574,7b6e22f4-5b78-4475-9e04-7790fa920498,30.67,ATM fee,2024-07-16
f877a1fd-0a0a-4abc-b9ef-2398462168c1,e38dbb46-2d12-4d34-b07c-2f40b4315976,92.41,overdraft fee,2024-07-16
6ca19c2a-752b-41a7-a996-324cac79cbff,51ec4b6e-c9ad-493d-ab68-252eaee16e87,78.35,overdraft fee,2024-07-16
63704886-57ab-48c2-914b-ac20b878cf15,7a50f88c-93a0-409f-8232-f92c7d467f96,50.1,maintenance fee,2024-07-16
f3cf83f8-4c72-4495-aad3-19849b9afcd3,6a1d7030-af36-4d51-a09f-800c713ba14f,42.12,maintenance fee,2024-07-16
6baea18a-f0fc-40d0-8495-168f04c223fb,23e95136-59d9-4bad-aa28-e880bc11f987,59.85,overdraft fee,2024-07-16
8fd18dc9-f42c-407a-a2f0-4e903ba81636,0f04f93a-17af-411f-a26c-bd0bcc03c8cf,93.4,overdraft fee,2024-07-16
835dfcb4-861a-4ca0-a172-47c1d9b5d8af,d6d0f024-ba54-42b2-909c-ab0a9c1e5d2e,89.67,ATM fee,2024-07-16
48093e95-19bc-462c-8801-1bd4dd2c435e,a265e89c-bfc7-4576-9ed0-b0c19de5ef1f,94.4,ATM fee,2024-07-16
f1bfea26-ab1c-411a-abab-8ce84ed8be7b,9cf7b423-64da-440e-9517-f8718d424d5d,47.66,ATM fee,2024-07-16
9f476cb5-8ece-4e3f-a02e-fe97b3dc8ae5,6223eecb-706a-40a3-9bed-8ec496d4b804,7.0,overdraft fee,2024-07-16
0609144e-a508-4796-bf7b-62929e960d66,276091b9-2a7c-4ba4-ab5e-54a94a0b945f,82.95,ATM fee,2024-07-16
8b9d49c3-602e-4415-8e62-33355c2368e1,922d1fbd-a283-4119-b3ee-2b9163cabced,31.25,maintenance fee,2024-07-16
7e42d8a0-95d3-401f-b231-507945fe4053,54ceffed-5a63-40ac-918f-f627681bc83d,82.14,maintenance fee,2024-07-16
02ab0a01-99f6-4376-9d71-b31f674ca1e1,e73b4bb8-2780-46d6-a908-aa9e30ca3359,23.65,ATM fee,2024-07-16
b6f5d916-3875-4fad-bead-36da77d66b4a,7b1d5086-fffa-4b6d-88db-cb7a122574d1,44.68,ATM fee,2024-07-16
193196ca-e933-4329-b3b9-8da9d7248ab8,6b310fe1-7def-4682-811d-faf94422b51f,18.35,overdraft fee,2024-07-16
ee17c6a3-64f5-493b-a5fc-b8cdd2ec6fcd,5fc0c208-0ea5-44d5-aee4-679bc603dc33,66.85,ATM fee,2024-07-16
7bc2963c-fda0-4b29-bf61-a3280905d040,a4e07d2d-6017-4c0d-ad3a-d9cb057bc9ef,19.14,overdraft fee,2024-07-16
651c4221-d487-4abc-80f5-9b2ad3d1e01b,f4c8c1db-eadc-4c4c-97b3-bef480d00d25,10.79,maintenance fee,2024-07-16
977341dc-76ec-4919-9b6a-df91b1e01bc8,8c6dd761-2a20-41b8-bf1c-e12c18ec3b5f,60.47,ATM fee,2024-07-16
81b254fa-ddba-4cd7-8bd7-02cb578323f6,33cdaf36-eca3-459d-8d96-18942911a843,46.41,overdraft fee,2024-07-16
d57e6a01-2365-47fc-84c7-a82356e05128,f63a24a8-ce93-42ed-a1a4-9be486bc23fe,82.57,maintenance fee,2024-07-16
9f00bd1f-df0a-4026-ba75-eb77e42e1c5f,030a234b-83c2-4b47-9d8a-808edd5938b9,80.21,overdraft fee,2024-07-16
713f1614-57f1-4ecc-bbbb-07a755a82aca,f1a07692-78e2-4fe4-8fab-038db94a233e,49.27,ATM fee,2024-07-16
35e466ec-71a9-4d7d-9c9a-bec93fe0b7f5,09210c93-0321-4264-a728-c85a61cb09ad,51.69,maintenance fee,2024-07-16
dea81f8e-a288-42dd-a172-36ee463bf99d,9d33442f-206b-4ca9-bc10-d2dff9223838,63.06,maintenance fee,2024-07-16
22de736c-a26d-423b-a32d-dce83e22494d,33f88cce-a17a-48e0-845b-26604b4c09e4,78.91,maintenance fee,2024-07-16
3d8de705-d4f5-4bf3-90ce-4d3272876fd8,2fd143ce-1cb2-49c3-9863-f6cfc4d6783a,10.03,overdraft fee,2024-07-16
bbb3e50b-d58d-42ad-8ce9-01c8dc035245,b9c3d6ed-8782-487c-9c9e-476863d37b0e,52.12,overdraft fee,2024-07-16
3e75d716-fc21-4e96-8419-6818d233ca8c,4528ea9d-6465-40f1-a861-faf173cfb2f4,27.8,overdraft fee,2024-07-16
7dfc97a1-b2b5-4026-9192-7cb39ab001ea,7755c78c-86db-486a-8022-9b768c69fb43,77.26,ATM fee,2024-07-16
77706038-fa67-49bd-98fa-a36fc4aad6ed,0273cada-d68e-4f39-a077-b8c21c90b2b6,15.13,maintenance fee,2024-07-16
2101811e-9b9a-46d3-a7d3-7f5052b4d2d8,7269608a-c253-4f45-83c4-11f27fda3878,67.49,overdraft fee,2024-07-16
9ccdf66a-9569-496c-a497-5f1f6abfce70,fba4fa9e-ae30-48ab-802b-d0d9281ab825,30.54,maintenance fee,2024-07-16
54732856-da6a-4059-9cf6-2368244627f3,70d340ef-ed10-4a5b-8d42-3924f01fb087,54.09,maintenance fee,2024-07-16
78d0cbdb-7738-48e4-aae4-91e6e7b071b7,9c263be9-a4c6-4709-8ba8-654016abda90,12.65,ATM fee,2024-07-16
d349e596-412c-40e5-9f5b-bd558c7ab4fb,0273cada-d68e-4f39-a077-b8c21c90b2b6,25.75,maintenance fee,2024-07-16
fb8b6eb4-f8f4-442d-bf52-0c0482eefc4b,825827b3-321e-4057-862c-38492c83a764,18.99,overdraft fee,2024-07-16
5b26c92d-7f5d-42f2-8881-018f442496f1,e2990145-dbe0-4dd0-8e4c-469696a86442,5.03,overdraft fee,2024-07-16
7c5de918-c643-4211-b108-ed37589a5cb7,4ec2e021-cc14-4193-8aa0-1b0b8e14ad79,37.48,ATM fee,2024-07-16
04f89f10-12da-43d3-a16c-2b9da795217d,16c845d0-82f5-4b58-85c7-3ea94148a695,80.27,overdraft fee,2024-07-16
2c4a04cc-0d16-44d4-b4c8-a26f6789f6b5,06a3fcb1-6d80-4d6f-b912-bb8efa79b87d,19.83,maintenance fee,2024-07-16
ff0dc57b-1f7b-4987-85e8-f2de6cac5977,daab8cf6-72ad-4253-9865-3e7e2c23cbd7,34.59,maintenance fee,2024-07-16
6b4e734a-f1a4-4025-a68d-1f23f20a5d6b,106f3d68-fecf-45da-a017-62d292a21e6d,97.75,ATM fee,2024-07-16
4ae3172c-39e3-4f97-b511-2ff0fd1d40e5,e6b8284f-1713-4f31-a61d-c5e9020d090b,61.03,ATM fee,2024-07-16
5c83fd7e-db84-4c3d-acb0-27c672603c2b,2e8d1be1-feda-47af-a921-7e15661dbc1d,51.99,overdraft fee,2024-07-16
31263b2b-95c0-4f58-8e48-bfa6ad7ae170,33eadd81-b592-4fcd-b969-71ff47e8d676,87.06,maintenance fee,2024-07-16
199c4dcc-5a02-4916-ba64-890196ddad9f,dcfe5337-5ec4-49fb-b86d-c7e01c2826c8,40.46,maintenance fee,2024-07-16
6aae42da-5c70-4bee-a1f5-6511d4e1695d,5543e8df-f343-4a62-9145-51f8854c5abf,91.81,overdraft fee,2024-07-16
4f56575d-d70e-4b53-bba7-3f759d24a90d,ca2b1dff-72ff-4d9d-9115-5311d4a02384,17.48,maintenance fee,2024-07-16
839d8c85-38e0-4ad9-9187-99e377aee577,9c61a76b-f36c-4d12-a9de-4d7278086b79,49.47,maintenance fee,2024-07-16
8c45da32-168d-4296-af4d-4b5f36cd5fda,7e2937d9-1392-4a4c-bd73-24321e435527,46.55,overdraft fee,2024-07-16
850cda8a-2f9f-492a-ac11-5d3ca9a8f6a6,4a73035c-4833-4403-b293-01a6035c0353,67.74,ATM fee,2024-07-16
b9eb72a3-9b0e-4570-b76b-503b9e7837b1,dbdab37b-3c5d-4db7-b607-83f8ad796116,36.26,maintenance fee,2024-07-16
d4bd0861-6b75-4340-8cad-23a187892113,055cdd64-c26a-4144-a5c2-aff1c8596eca,7.09,ATM fee,2024-07-16
7fc4b03a-68ef-4bc2-a5dd-051134133283,96ab35ad-176e-440f-89fc-4a203a6a950f,48.71,ATM fee,2024-07-16
44d3a040-185b-406e-be2c-dca4a5fdb052,d15daebf-67fd-440b-bdb2-71fea3649784,70.37,ATM fee,2024-07-16
14a54724-82d1-4c0f-99f7-533215f99b34,a044f168-f08b-4dba-9153-ea6177533a72,11.51,maintenance fee,2024-07-16
10c9a752-125e-4ae0-b502-9db17fd9c887,582e535c-0602-489d-81c8-3a39da6f50a7,56.49,ATM fee,2024-07-16
1acdca35-64db-4275-8cad-f8cda30c5088,055cdd64-c26a-4144-a5c2-aff1c8596eca,68.29,overdraft fee,2024-07-16
1a3d3d5d-0da3-4f5b-8f91-b783616f9c43,3f6dfd4e-c480-4667-b8b6-8dd802a7f42f,64.39,maintenance fee,2024-07-16
4447b75c-8d71-41d9-9856-0cd7442a77b0,9f366b53-c3e3-4243-9ac1-434d4f728404,14.0,ATM fee,2024-07-16
74278d7e-6852-4de8-a3be-51a45b5e4ef5,29d008a2-9bae-44da-99c7-7d5c6d61e925,20.87,ATM fee,2024-07-16
438ca3d2-dbb8-4951-8a02-937907680e42,1bcc501a-5224-4cc7-82d3-cdd9615d7698,24.58,ATM fee,2024-07-16
68f2b8eb-264d-4a3d-be10-9796979d2fb2,46db2a7c-97b9-4133-b23c-2370cb47abfa,43.73,overdraft fee,2024-07-16
10b01f8d-752d-4280-b23b-0c4d3f476d0d,8089bffb-0587-44e0-99b9-171c67d3b5f9,6.73,maintenance fee,2024-07-16
25ee2aa7-3911-4b24-a2c2-d4b30ad22255,b91057de-aa42-4596-bd15-ed8bbd6d2ea1,71.44,maintenance fee,2024-07-16
45287d43-dbd4-45cc-8f94-b96120fbab7e,7966d6a2-9dfe-42e8-9070-55db29a39906,76.83,maintenance fee,2024-07-16
a04c7810-bede-4cb7-87f9-1b50a4f2cfe9,862fff41-13d9-4c98-aa12-2c530bd6b787,8.04,overdraft fee,2024-07-16
cc9656c4-b250-4a41-8211-53eb75a8b23a,dc5dcde7-cff0-403d-90cb-03dd888cd8cf,88.23,ATM fee,2024-07-16
cf6102ea-c778-47eb-9794-eb17cd0dcc71,e5c8330b-f774-4cee-89cb-c8346c89f384,53.63,maintenance fee,2024-07-16
3e541ed6-68a6-4da3-ab9b-e48d9d6d43a6,9660ad0d-2adf-4efb-9e69-3263fb3aae16,71.0,overdraft fee,2024-07-16
d5cdf7ae-c5bf-4110-97b3-aab979566610,29d008a2-9bae-44da-99c7-7d5c6d61e925,83.42,maintenance fee,2024-07-16
1b82670d-44ae-43c7-9797-d3a251564161,6a0ec24f-d80a-4bd9-abc1-6946f16230e0,57.58,ATM fee,2024-07-16
170af719-228b-42f7-8aad-05d83c27a761,26d39f16-d796-4090-892d-71abd4c6eade,20.18,overdraft fee,2024-07-16
2421863a-a28b-4987-a4bb-ca273d318b84,1d45495d-9627-431c-b2de-e50080b5570c,11.12,maintenance fee,2024-07-16
960cea17-dff2-410b-8679-8b817d17790c,1164104e-eb3c-4ae2-8142-99b9436bfe77,47.87,ATM fee,2024-07-16
1cf704f4-6ce0-49ec-b5f9-e444f208eadc,0dce85f5-648d-431e-81a3-02656d7af58b,47.84,maintenance fee,2024-07-16
3f0ca60b-1f70-4d07-901d-ab725fac2a0f,9a77965f-8779-43c8-9aef-8c5594a438ea,36.33,maintenance fee,2024-07-16
e17b88fc-92c0-441a-976e-90b65f2e1e09,1154fc2e-d7b4-4404-8452-e1ad61a7c94a,35.77,maintenance fee,2024-07-16
0c304594-e5bb-4349-b8a4-590cc2243202,76cdcea4-3d30-4ae6-a6b3-ea65ddeecb66,57.05,overdraft fee,2024-07-16
10c6fc61-2e87-4171-b4b8-967b7540bd30,0421643a-f837-4329-b645-dffda7c491ee,19.58,ATM fee,2024-07-16
66941367-8bbf-482f-8a78-4defbef71444,9246499f-251a-465d-8b43-2a78d43f59af,12.05,ATM fee,2024-07-16
584a0ad1-4dd7-4b24-a60c-54a33d9afe11,81150b35-3c50-43de-b4f2-b9ad20564e8d,15.24,maintenance fee,2024-07-16
89bbfb83-ad07-4f35-abac-3ee6a4374e96,ca0b8156-a63e-47e2-a2fe-d00316a85288,36.53,overdraft fee,2024-07-16
5d6e2c7c-727d-4a08-b8ea-353644a8ac59,d56aea93-23c1-40d3-bbb1-7f0f261ebd1a,51.77,overdraft fee,2024-07-16
2bac61a8-fcff-4550-9378-869db32f807d,28c648fe-ea31-422c-b977-9cde8edf542f,14.12,ATM fee,2024-07-16
21805458-17a2-4814-8b6e-5a7416acd49b,b04a2818-eda1-4061-8bdc-fcbaf7c98391,79.74,ATM fee,2024-07-16
514a9caf-ee52-40ad-861d-c14497b67af5,08d9ed62-4469-4e75-b0e9-298d5d0342ea,46.71,maintenance fee,2024-07-16
9f1dfa69-9837-4679-ab83-4e3b1aef107b,e417e752-ff1b-4904-83ff-97101435b41c,82.73,overdraft fee,2024-07-16
afb84bb5-f658-4d7c-81a2-3ed387b97133,b5f6610f-3637-4a67-906c-27e1451fc9ce,54.83,overdraft fee,2024-07-16
177ec870-bb24-4430-9cba-202ff964120f,15e9ad18-8899-49f9-9e8f-32fc2450e129,30.26,maintenance fee,2024-07-16
c8901f89-a5a8-4f25-ae01-6e8bc2c8af46,1e2e86c8-8790-4a2f-82c1-85aa69adac24,88.46,maintenance fee,2024-07-16
