interaction_id,customer_id,employee_id,date,issue_type,resolution_status
7ac1bc47-cc72-4789-86f5-0da1f38f672b,125804ea-cf36-4bc0-b866-5f8da4fe0edd,5b01e700-d717-4413-94cf-d8ddaf5c9704,2024-07-16,transaction dispute,pending
f89b07cb-1519-44ac-aec7-ecca30d93578,a5e061d1-f024-4811-87da-fb4d605ee993,28d74194-4b6e-4b97-842c-e4a36497bab4,2024-07-16,transaction dispute,escalated
5a1f1cbe-638f-489a-91c8-af464538608c,bbdf0517-8627-406d-9b90-3c43a2cfceb2,8e360fb1-4210-4564-9a9b-ab529b0a0f2c,2024-07-16,account issue,escalated
8741f5fd-4a16-44ed-a4cd-63e5d746af78,32a59bcd-cc18-44a7-b4cf-d30a0d3507c3,72778719-0548-4408-bd67-f44a293a6407,2024-07-16,loan inquiry,pending
40e459ec-b4a7-4eb5-ba6a-da092c2b0e0a,c63c48c7-bc73-4175-acf1-c5fb3e37c0dc,17a4244e-a9ab-4751-91e6-a5630dd54c10,2024-07-16,transaction dispute,resolved
7d7b5b9a-2c49-4d22-b319-0ce5dc18e450,6b823ff2-6085-415b-bf16-a5b5c0ae624e,89542b35-1e8b-4242-bce5-87a8d9b23d4f,2024-07-16,loan inquiry,resolved
48f34f6d-40bc-4f9c-a4aa-92e818f7fd71,0c52a8d3-a3e5-4fd3-8e1e-e2f59ed7d674,1b57c363-acc0-495d-bfb0-db20bcaaf178,2024-07-16,transaction dispute,resolved
58879772-c1c5-4216-aa2c-ae2a4c42187f,811d9930-c667-439a-b71c-d33a1ccd2326,296dd9ad-a7e1-49ea-8926-b51a87d29608,2024-07-16,other,resolved
dc725774-fd0d-4d7f-9e52-3d037a37380a,1f0b0af6-9df7-4c0d-822d-41c3042da797,04591479-37a1-4a2c-a19a-948aeced9073,2024-07-16,loan inquiry,pending
15773dbf-f411-4aaa-aa07-ac22879501a5,362b6a34-c064-4d92-acb2-aaff4bf07602,3b1f56b5-5145-4323-869b-c3495cb6514c,2024-07-16,loan inquiry,escalated
5ce56e3a-7cad-4754-bd45-05ed7ceaa1ac,f5954c45-3f81-42f6-abf8-b33a5e6ff7ea,8a4144d6-16d5-453b-8981-349561beef22,2024-07-16,transaction dispute,escalated
d9be2ac6-4634-40f5-9cd6-9194a5f2f4c7,3fb61f13-0cf6-4b7f-9070-af695ed8d590,01ab59ba-a643-4f4a-b59f-10127fdf8919,2024-07-16,card issue,pending
03325d2f-4e73-4453-9dd7-227a56abffe2,5566fa82-adae-4b7a-866d-3d19ae91bd96,94f8ca3e-3023-4d02-9100-22ea7227ee5f,2024-07-16,card issue,pending
