customer_id,credit_score,score_date
094e0c92-d70b-4b5e-b583-cce433ddd816,756,2024-07-16
a8f498b8-bd5d-4791-a228-c5df8f931335,751,2024-07-16
c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,409,2024-07-16
771da71e-a416-4dff-aed6-913b8be4dde0,311,2024-07-16
fbf2c26c-4c6a-49b2-b46f-282f9886b501,579,2024-07-16
0c98b26f-4348-448e-8a0a-22ac273f75e0,749,2024-07-16
eaa09c74-0738-4329-a1a8-64bce4f96cc3,818,2024-07-16
2a4afb53-1673-46fe-ad33-ea30e96a90ab,470,2024-07-16
9f447755-6b76-4fb6-b10d-403e13b8b9c3,768,2024-07-16
0e2f10c0-8c5d-47e5-97d4-b79db1ef0b44,765,2024-07-16
57877b1b-87de-4a41-84a3-d3c96a889169,667,2024-07-16
d984cc0c-132b-4e01-aa96-c569fd4d3bb6,664,2024-07-16
f6184ed5-7520-47c0-9957-dc3dc0186d8a,693,2024-07-16
9fb2b2cd-e13f-4e91-bcec-18fe4a06ce26,635,2024-07-16
6302caec-34e6-42f6-97a6-bfec3d544401,353,2024-07-16
9e1c2d6b-299c-4b57-a9fe-b09f64c427a9,799,2024-07-16
6923a82f-88a7-40ec-840c-6a9e379eda6e,669,2024-07-16
27a30c08-7355-4423-87b3-ccabc3be8f0f,578,2024-07-16
71ab0468-58ed-423c-bd3e-332ca261bf62,738,2024-07-16
0ca8eebc-0196-4517-9fe3-b80fcf304b1f,805,2024-07-16
eae6a0f9-74ba-45df-be94-a157650895d2,468,2024-07-16
7f6efcb0-7665-4370-bb7a-105b3b4214ac,498,2024-07-16
37dab297-1608-488a-9d4c-187ffa95afd9,603,2024-07-16
57877b1b-87de-4a41-84a3-d3c96a889169,779,2024-07-16
b623a260-7c27-4445-899c-90f0fbe0f687,338,2024-07-16
2a4afb53-1673-46fe-ad33-ea30e96a90ab,519,2024-07-16
0cda7cfe-dbb2-4efd-85f0-f98d1523570c,381,2024-07-16
fd828162-a6d9-4743-a204-6fa43bf4dc97,340,2024-07-16
abb4a498-bb1c-451b-b5bd-3b7f0152cb9a,729,2024-07-16
ba019b60-3501-410c-8e17-7b96e424758e,461,2024-07-16
dedc4ea4-384e-42fb-a05a-6845f212fa0f,595,2024-07-16
8466f015-ca8a-4045-bfb4-1c87430f9b61,483,2024-07-16
b716a657-b842-4fcb-82b1-801e2f9ff544,822,2024-07-16
47b8b316-a3f6-401d-ad79-8b17d7710625,833,2024-07-16
e6a0ac19-f16f-4a81-8bd8-fe6bdf8272ee,528,2024-07-16
e084d3b6-730b-4cf2-92b6-66611716d89e,456,2024-07-16
e91bb55a-2252-4605-b63b-743cebf172d1,538,2024-07-16
e3a80c21-2ca6-454e-aece-bd756f7b219a,512,2024-07-16
0aab1b15-e4ab-45d9-9853-add4f6f4bfcc,435,2024-07-16
b0ed74ce-26ee-49c2-bc0f-e29be429d7cb,358,2024-07-16
308b6a6e-fcea-421b-8c69-a12faed84f53,605,2024-07-16
becb534d-3396-4647-acce-1022bc571c56,642,2024-07-16
495fa045-9244-456a-b9a0-c53ef2c16d1a,801,2024-07-16
0503e2cb-0b76-4ff7-b1d8-a1fea74505be,606,2024-07-16
688ab182-b251-4e8f-80a7-7139655717bf,845,2024-07-16
4082254f-cb49-43e3-91b0-8f90fb08cd67,544,2024-07-16
7f5c284d-10a9-4653-a548-720df563b837,806,2024-07-16
268c3a68-6c68-41d6-bbe7-47a5f3bd0f56,783,2024-07-16
6302caec-34e6-42f6-97a6-bfec3d544401,846,2024-07-16
02fa7d18-903d-4e1c-bf2d-18775f8b72fc,711,2024-07-16
a8d44043-0534-4d3f-81b6-6086ba978f96,404,2024-07-16
658683ab-0113-4c4f-8288-f53b6b973943,459,2024-07-16
3b31c535-fc99-404e-ae57-d67d0ce25478,781,2024-07-16
8fc42689-03f2-48c3-89ea-cff4653e85a2,530,2024-07-16
c4a83b77-0746-410d-8a0c-4758be0b26a1,732,2024-07-16
a13241a0-4edc-4793-86fd-cb6804cd1f41,740,2024-07-16
82739590-f028-42c1-a7bb-e0e53a8f177a,792,2024-07-16
ece8affb-0ded-4de5-bc3e-6045bb01ccfc,399,2024-07-16
4994ca7b-f486-460e-98a3-e2c24f2b5fd8,470,2024-07-16
75e91c36-a1fb-4d40-bead-05c6713736b5,633,2024-07-16
8f0eba97-7273-4052-a065-8a96f7177094,772,2024-07-16
2494c3f7-1fa8-4241-8e80-b41c5227a231,647,2024-07-16
35dfb0aa-becd-4228-aed4-1c6d538c78e6,779,2024-07-16
0d3cee5e-2546-4954-a5cf-9fedd08cfa05,659,2024-07-16
caaf0b23-dcb4-438f-8851-341cd550e133,332,2024-07-16
be68cff7-a6aa-4e25-ab1c-212ffdb1d66f,423,2024-07-16
b29586e5-2bbe-4717-952d-3aa87e7fee43,665,2024-07-16
3603a3c0-8038-4d2e-bf84-4a41f1ed528a,367,2024-07-16
97b93923-3940-4972-9010-38101fb7c4f5,615,2024-07-16
74aa7228-9a2f-4134-b962-469a7d876753,586,2024-07-16
a3f17b27-e94e-46b4-92d8-222f79ff0788,767,2024-07-16
eb950022-9ba1-4275-bcc7-c740cd3254cb,570,2024-07-16
7bfc2035-1c28-4713-8874-bf7317f585f3,804,2024-07-16
9fb2b2cd-e13f-4e91-bcec-18fe4a06ce26,666,2024-07-16
b4098025-0be7-43f2-8ef5-5251b87842f8,308,2024-07-16
dbb74352-3742-4b29-b09e-8e3ae1630cac,675,2024-07-16
a74e15f9-f422-4350-aa98-c5fdf0ecc9af,630,2024-07-16
c2006121-9927-41d2-9315-266339621b47,360,2024-07-16
a247a9c9-6102-41ea-831b-a86bd7131c91,769,2024-07-16
3bb6a28e-3b51-40ad-a8a3-7f0549e73a1a,689,2024-07-16
d25088f4-4b61-459a-a493-c67dd266040d,468,2024-07-16
79103153-a3ab-4d54-aced-d530850c6b34,628,2024-07-16
9e2700c5-fe19-4af2-9653-03a9d059c079,715,2024-07-16
8933cc36-8d27-44e2-93d1-13351b507fd3,537,2024-07-16
245ec4fa-ad93-4be4-9be3-051bb70646c3,656,2024-07-16
d25088f4-4b61-459a-a493-c67dd266040d,821,2024-07-16
ac801275-ed14-462c-a968-f231699d5ecf,671,2024-07-16
0e7682a4-7c63-4f69-a629-26cef83bc2c0,759,2024-07-16
b87e80ac-f8df-437c-915f-eb14074b64f1,806,2024-07-16
b1a68dd1-8736-4119-9144-9385f3429e93,507,2024-07-16
c80bc0d4-65c0-45d6-8fc9-a879c1192033,821,2024-07-16
bb14b7c7-2776-497c-bffc-81a5f55b413e,313,2024-07-16
274cf778-6478-4e41-9465-6676215a351f,731,2024-07-16
e2e3da52-fa08-45e0-85d6-dd7e92449df5,540,2024-07-16
b869eff0-58ba-44b7-9639-44e3caeecb82,735,2024-07-16
18b5901d-52de-4de3-bdc4-a8e7946d7ba6,431,2024-07-16
6410181b-376a-4a31-8003-87f980d7731c,682,2024-07-16
e1113268-4210-47f8-b520-ebdf4ea45ab8,791,2024-07-16
b9266f5b-f6cc-44b7-b6a2-b9ae0b92ccf0,471,2024-07-16
f43547e8-8604-4203-b005-09f52604ce63,698,2024-07-16
76459abd-fd24-4bdf-a331-deff17ff3b6d,566,2024-07-16
3c142bca-8551-4834-b827-814d41cd380b,432,2024-07-16
6923a82f-88a7-40ec-840c-6a9e379eda6e,593,2024-07-16
f62b2b4c-726e-4d2d-b561-0bbf76aaad80,492,2024-07-16
8ddb12ec-2298-440e-b20f-628f0271ffae,843,2024-07-16
4f48c31b-61f3-4e46-9af1-64568e189edf,689,2024-07-16
7a38490d-2769-460d-9570-38e68a245997,638,2024-07-16
f8815a6a-88da-4d66-b0ec-2b00eabfbf6b,635,2024-07-16
98ec5b28-4b40-4009-bfb0-e2c9692f3b47,421,2024-07-16
8466f015-ca8a-4045-bfb4-1c87430f9b61,462,2024-07-16
4b83b98e-d5db-4de8-89e7-129504fcadc0,813,2024-07-16
76029a47-0b2e-44af-8198-bf7f110f2d78,591,2024-07-16
2cfce09b-d6a2-4d11-aa8e-76e89ad77c28,444,2024-07-16
ff2ba713-711a-4577-9455-0c5f73d53357,379,2024-07-16
03af4a04-a78e-4305-a159-88810e707b9c,529,2024-07-16
5b0f4dfc-53e5-453f-bdc0-911ae9a76c6f,392,2024-07-16
79103153-a3ab-4d54-aced-d530850c6b34,473,2024-07-16
5f9a505c-e8e7-42cc-ba5f-739bbf6abc29,594,2024-07-16
41ca3216-e8f5-44a7-8965-f8a4304a0aac,383,2024-07-16
abb4a498-bb1c-451b-b5bd-3b7f0152cb9a,335,2024-07-16
6bf8b3cf-98b5-4d37-ab3e-85433d900abb,528,2024-07-16
c7fb9f48-e455-40dd-9432-8ac26b949c93,537,2024-07-16
bbe7f53d-127d-4dc9-a4b0-d0e14170315b,528,2024-07-16
979354d3-fe9a-40e2-bf00-a59d5c1e9ded,746,2024-07-16
e687e027-6eb9-4b77-b8c4-79c2737acc3a,450,2024-07-16
b7b777a8-7578-40e9-8024-5bb47ad05f24,549,2024-07-16
30e78793-37e2-4ed7-8f63-9197c604a549,639,2024-07-16
538edbf8-28e9-4ffc-af7c-f11fff031d34,843,2024-07-16
5665e21c-7863-437a-a176-9a9882ac5346,804,2024-07-16
b2ac7344-ed43-4342-a950-3597e3358c9e,391,2024-07-16
e01fff33-2e2d-4163-b7dd-3442e171d717,592,2024-07-16
7cac9862-046d-4ae7-8b2b-3e49d0241d76,728,2024-07-16
f7e6b8f9-49de-42fe-a3c4-163318e14503,837,2024-07-16
9c66ffa2-2b74-48f4-b90e-f4b6ec060703,757,2024-07-16
c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,379,2024-07-16
0bf25a8a-872d-4ba7-96ba-e7a91f23d71e,797,2024-07-16
e8d43d5a-3ff6-4cac-af1b-70d45390d83f,709,2024-07-16
a0bff7c0-6c2b-48d2-9128-d7638c79e62d,432,2024-07-16
1cc45a69-1f17-478c-b36f-1dcb97fbb4ff,812,2024-07-16
f3dbcc6a-6956-453a-a1ad-2bdbf443eebe,828,2024-07-16
0501e969-b51e-4f25-bbd6-404b2886237d,776,2024-07-16
9a3b8c49-fdb7-4838-8f62-1af7eaf0f24d,752,2024-07-16
51e023d5-a42e-4a6c-9502-5a6a546cd09c,644,2024-07-16
c5fe7cff-3498-46d6-98e2-12b8fd9c2c1a,349,2024-07-16
93b75efa-0249-4383-969a-790a61ad7a66,661,2024-07-16
bd20ea5f-cda7-48da-bda3-442631be8c6e,627,2024-07-16
d5c463c7-8aa3-4b38-b59e-3285a2d70b77,386,2024-07-16
5c2daa00-028b-4c79-ad4c-8edc407ee797,423,2024-07-16
8b7917bd-db10-4325-9b1e-d239c43e8dcc,757,2024-07-16
d2a9eb6c-5103-470d-8981-6e5813e9be2f,402,2024-07-16
1da40783-1d8b-4287-a5c5-a4a09ef635c4,409,2024-07-16
7f25d51f-2c71-4e55-8623-f4809e82be82,328,2024-07-16
0e528b5d-5654-4eae-a27c-df012d75203d,703,2024-07-16
ccdc0080-c222-461d-9e38-d9ee9d51e22f,680,2024-07-16
0cf25bd3-be2c-4041-a304-c96560743aee,472,2024-07-16
37cdf98e-4118-41ae-bc78-c486131f5e4b,790,2024-07-16
dd011fc1-8f1f-46be-96a9-34f8a91b2fac,436,2024-07-16
af35d281-06b4-460b-9578-e156d864417c,780,2024-07-16
93b75efa-0249-4383-969a-790a61ad7a66,519,2024-07-16
cf26932c-da5b-48f0-9a59-bffab03bbb51,462,2024-07-16
15eb61b4-6ac7-46fc-b936-9a8cf17c0a13,579,2024-07-16
5f3e441e-1a0c-48ec-b890-d3900e5d5df9,476,2024-07-16
819bb5ce-0403-4f26-a354-d7f18294b14d,798,2024-07-16
fc8de5ec-83b3-4f17-87b9-de9314fe85b4,738,2024-07-16
ddd56ee3-dade-4579-9e83-78ca8adcd836,400,2024-07-16
d6a2632c-dd21-4667-af33-d84aff60ee46,493,2024-07-16
273a5932-12a3-47da-aab6-d261a3b70436,483,2024-07-16
bf4821ae-7c74-4c2e-b28c-c497ad5e5b0d,784,2024-07-16
a5e08853-4ef1-4216-ac01-3ea7ccc3cead,576,2024-07-16
cbb3946b-9972-4005-99ad-1fbae1d51e77,572,2024-07-16
b4198588-db1f-400f-a6e6-ad3d5e9278ef,590,2024-07-16
e956de1c-72f1-46eb-b502-74dbde33db55,802,2024-07-16
bf4821ae-7c74-4c2e-b28c-c497ad5e5b0d,312,2024-07-16
34c1fd15-a6a8-4a8e-98ad-b7fe67dcdc72,307,2024-07-16
e18a99e3-c78d-4a72-b281-7322771fa310,842,2024-07-16
5e222dbc-c2a6-42fc-adfa-03e4baf0293e,382,2024-07-16
48df1603-39db-4a59-b878-a912e9ca3557,693,2024-07-16
d627a5b7-96af-492b-b769-fbfec1b5ef9a,639,2024-07-16
4304748e-0b46-4c86-934e-9603d501a88f,557,2024-07-16
9cc54e89-0701-4faa-a060-0b62415c661c,475,2024-07-16
f0d63b21-c276-4e01-9e7f-66241b3bfaba,811,2024-07-16
7a277a51-fa96-4de5-aa41-75dc276ed854,818,2024-07-16
7979f184-8a2c-4478-a819-4dc0abccec35,691,2024-07-16
935539f8-12fc-4a9a-8aec-2abfb81c7930,602,2024-07-16
f5d532b4-aee4-4915-a88b-c48cae5b66b8,575,2024-07-16
ac801275-ed14-462c-a968-f231699d5ecf,731,2024-07-16
1b5f42da-fe0c-404b-93d9-3f2868cb8fcb,688,2024-07-16
dd0bea78-b08f-49b8-8a16-ce7f89f5c2f3,347,2024-07-16
6d4c5b86-9625-4ff7-9eee-42eac6d0a9c7,646,2024-07-16
f93d2787-d813-44e6-9fda-f0676400a082,640,2024-07-16
abb546f6-37d8-4c81-b069-db7c066074a4,710,2024-07-16
b5430a03-06b7-4f98-9cd4-a8cbb7ee2141,640,2024-07-16
b81e8905-07bd-4982-b7da-8a69ed143269,481,2024-07-16
96cf32fc-1f20-464e-8fbe-ec98762a1fb4,348,2024-07-16
6491ea48-a044-4c5f-b841-dea6e5685082,769,2024-07-16
100f353e-dd6d-4098-9140-1e049ce75393,512,2024-07-16
fb10367f-3b38-4506-807f-d14c380d3005,436,2024-07-16
802b0bc1-f5dc-4fbd-afc0-5267eca868f9,515,2024-07-16
5f9a505c-e8e7-42cc-ba5f-739bbf6abc29,443,2024-07-16
0b08ad88-5180-4926-a0ae-1fee384c06f8,816,2024-07-16
55ad27a4-6f09-448d-9a4c-953e10988fa2,730,2024-07-16
5c3d9a13-2566-4b49-af71-b343409d5e28,846,2024-07-16
671d14fe-1836-4458-a2e3-2deefa15eb7b,770,2024-07-16
cb05b0c4-b0c4-491e-a7c8-559fd21aa240,560,2024-07-16
cf14d4fa-eb7a-4d99-bb84-f1d7b47ea34b,754,2024-07-16
e6da1d2a-723f-488f-8bf8-de9d4b351a17,557,2024-07-16
c80bc0d4-65c0-45d6-8fc9-a879c1192033,401,2024-07-16
79fe7f93-66a0-423d-883d-d2aba07f2409,653,2024-07-16
47c9b4b0-d989-45a2-96a1-66f13e2bd172,637,2024-07-16
57576797-adb7-4cb4-99ae-6fb391529b9e,400,2024-07-16
bf12cb30-c40e-4846-b9e2-e3157070f4b5,826,2024-07-16
79103153-a3ab-4d54-aced-d530850c6b34,320,2024-07-16
7d87cc42-4519-4966-89d4-1331b9f4d282,773,2024-07-16
5345cff5-84e5-438e-b295-ff09c86c588e,840,2024-07-16
d6bc0ecd-9631-419e-b5e4-a1a437fa30cb,568,2024-07-16
a9bfa148-330e-4d60-82a4-7291703fd2aa,377,2024-07-16
6cceb4c6-33bb-4d66-ae51-9c373ddbfac2,485,2024-07-16
6029982e-0134-4d43-b7ea-c6b73962ac5a,506,2024-07-16
d9f9725f-ae65-4318-bbbe-48dbf51e9b2b,793,2024-07-16
37905015-7bed-4ff6-991a-3948d18821d2,328,2024-07-16
b8de9594-9481-49d2-b19c-14e6125fb4ce,807,2024-07-16
a8d44043-0534-4d3f-81b6-6086ba978f96,646,2024-07-16
5f3e441e-1a0c-48ec-b890-d3900e5d5df9,385,2024-07-16
c1362c82-9829-460c-a54b-cca6ed92315f,432,2024-07-16
c1b255db-fcd3-4961-b710-896ac8adfba4,674,2024-07-16
d0612246-1c70-44ca-8493-bde947ba499f,329,2024-07-16
