goal_id,customer_id,goal_name,target_amount,current_amount,start_date,end_date
bbb1911a-bda7-48f0-85f7-bcb3829a6d7a,278619e6-24f3-4920-9b1d-e06c9eeb48af,order,24082.4,9270.13,2024-07-14,2025-02-04
a48a1f2f-7915-49e9-8dce-44fb4243310d,cd64fb7f-729e-4489-9c82-c5864530a977,want,46895.28,23556.26,2024-07-14,2025-05-01
4ab16db9-5529-4800-ae2d-dad0f81f99d5,8690dd3b-12b8-49fb-8711-2c4ecdfad2d0,wrong,48533.43,28979.2,2024-07-14,2024-09-03
55657a3d-0cdc-4061-b41f-ec53c1e73184,fa4c36b5-78b1-4264-b2d8-092fc95fbc5f,worry,8322.21,5369.21,2024-07-14,2024-11-16
4733dab2-61a4-4afc-95e2-cae065141f15,45910009-cbbc-4767-b8b6-f03a32a7040b,chance,44090.2,11291.4,2024-07-14,2025-01-29
28a1b20b-af7b-4b29-a753-cb62a5ada82c,73bd8931-7020-4b7d-8d15-9c5e97b2dedc,decision,28343.78,28692.17,2024-07-14,2025-06-02
f4da8059-338c-4d07-bbe0-14765bb6b550,8e33e90d-9a88-4a6d-ac22-68d838d86301,fly,38962.79,11761.46,2024-07-14,2025-05-24
df6e1da9-d1cf-482a-952e-a8a8a897a2cc,a6593993-839c-47c1-93d7-61ac9ef3311e,design,6386.78,30301.4,2024-07-14,2025-05-31
8e559ad4-475c-48e3-a1d4-3c29954b057b,c26a1930-cb12-486b-9bb4-b71159b8a757,sign,33371.25,30059.47,2024-07-14,2024-07-31
4fe2fc9d-87e8-4209-aa2f-25e80e5c5606,d9699592-930e-4918-b75c-5300fda777f0,benefit,27098.11,18479.53,2024-07-14,2025-03-10
c652b909-0577-464a-9386-25dc86eaaba5,5e38f299-2e14-47c9-9c50-817b707292f0,see,22821.79,42911.84,2024-07-14,2025-03-06
f3a66ca3-39e8-4ad0-a8be-07cd4ab5b0c9,02a3af50-e1b4-44cb-90d2-e98692c416de,career,31075.94,23409.64,2024-07-14,2024-08-11
8d9b359f-c721-4fd4-b4b8-a82b86223878,10c05da7-46af-45c4-98ae-2a1777d22757,direction,12151.68,8830.8,2024-07-14,2024-12-27
34f6362c-6425-49b9-b292-1c29af7ec848,45230999-b051-4dde-a038-ada6d07a18c1,through,29114.89,49665.09,2024-07-14,2025-02-02
3069d442-a870-4c40-aa17-067c4baa2fc3,1809bfc4-b712-4221-859e-39ac106690e0,investment,962.88,40859.79,2024-07-14,2024-12-27
74fbccef-9a3c-4906-a27f-77a482e5f1c0,c5b4df03-370a-4917-818f-bba455986614,like,18399.06,41043.35,2024-07-14,2024-12-30
29592a1e-014f-43ed-af9e-40f552698e99,f4df17ab-7b5a-4e3e-8be1-5f9553f6abf2,maybe,34470.53,3143.39,2024-07-14,2024-12-11
a012f765-4198-4b4a-a7ee-5e9779ee7a24,90f50a6c-25c5-4615-84b1-b70227b6c4b1,place,23490.33,23456.62,2024-07-14,2025-03-09
ed132eb7-3500-4893-bd44-28941d3eb617,2cff083d-4953-4cc6-a4b3-89bad98dd1a5,morning,25669.14,19854.92,2024-07-14,2025-05-07
eed4f051-96e4-4daf-872c-32710e4d4304,e828aa6f-59a9-4c7d-92f3-79e9ce367bf5,budget,41130.94,25378.62,2024-07-14,2024-11-07
82f08f1e-e7a0-41b3-80ad-2f7c082f17fb,383c98ff-dc7a-4609-80f0-c7da92e878cb,visit,36963.12,4409.58,2024-07-14,2025-03-26
a3776994-e6cd-488d-84cd-5a5a2693eeeb,7320c55c-6a84-4475-91d9-5b052bf2a6c6,weight,23039.78,36134.02,2024-07-14,2025-02-20
bf3322c7-5bdd-4f19-81d5-4cc47ce7594e,4d42d43c-18de-4865-b15d-f695dbfc7cfc,store,17267.33,37093.19,2024-07-14,2025-01-24
a097b6c6-74e5-4ea4-b572-9498ccfed11e,1266f1ca-3500-440e-b191-ac0386c2acbb,politics,35299.94,19509.21,2024-07-14,2025-01-12
407deb00-9279-4679-b9b2-146a9145534e,f860fc1f-4c53-458f-9210-2d606b4d698a,perform,46809.3,815.44,2024-07-14,2024-09-10
b2650a7b-fc8b-46c6-a7b3-8b3ec5827daf,6a5c1877-afcb-4fda-9602-6d67bfbaba21,most,44616.8,46329.41,2024-07-14,2024-12-12
0518e226-74f4-4d18-abd5-0289b4944986,a392ffad-4c00-4935-a6f7-21540ba27e8c,establish,1223.81,4143.22,2024-07-14,2025-03-09
dc47f22a-5478-49be-89d8-a6b6948e1d4a,adf50c45-c277-4dbf-a59c-980d60858c82,put,40539.19,3226.22,2024-07-14,2024-08-07
735c8759-5753-4f78-a077-d279da6a0248,1d57aa27-4b56-476f-9777-173f01ef7f43,treat,45224.31,28100.9,2024-07-14,2024-07-28
46fd746c-3b1e-44ac-b8b7-ae48c66de518,a115057f-ee46-480c-bd15-c998c225e859,policy,3218.72,30716.46,2024-07-14,2024-07-27
99c9599b-8756-434c-8201-831b80f4d750,1e808abe-6fe6-45ab-8a49-11a9a099aad6,remain,10300.47,7517.86,2024-07-14,2024-09-17
654a4c9e-ba51-4b5c-ba6c-ed3a728d4015,ec049dec-1912-4231-a32a-dd4c7b70bbe1,few,47725.41,33189.9,2024-07-14,2024-10-27
81823157-dde4-4ff4-84d5-075172a18b07,7faeaa70-2118-4f9c-a6b9-a841ad1f03b0,less,11361.35,33741.24,2024-07-14,2024-08-25
b5c57f8d-6afb-4191-b719-7e518964a42d,548d90cf-b151-4d1a-9c74-0b6d6a86d651,you,49552.7,20971.18,2024-07-14,2025-01-27
323d5b09-6e8f-4d7f-88b6-607da74a182f,582c88fc-e2f4-4b89-bd2c-99bb02764f4d,half,16309.87,23269.89,2024-07-14,2025-04-21
ec1a4d99-7166-4221-b03a-bc2b9bc9c67b,c3877d38-f191-4b87-93a9-982f09fd791e,occur,24068.14,3248.45,2024-07-14,2025-05-14
a5f09e6b-d2e8-4bab-b880-2eb55b6c316d,9bb0b43b-dce3-4c00-9e18-2df06000e846,imagine,21343.37,22325.85,2024-07-14,2025-03-13
658ccbeb-acb4-4a13-96dd-afdcb5f1bc4a,0f503010-61e3-4cd6-bb5a-7470c48157e3,dream,13652.83,26920.29,2024-07-14,2024-10-23
5d9e83a5-c6d9-4c47-8db6-9603a2c8841a,4e78ea95-fc81-4b95-85d5-73894660b9d0,position,28967.72,21625.48,2024-07-14,2024-09-24
c9b9ac5f-4eea-405b-8761-da23d714c968,9b7c0062-8533-4fc6-8f45-8a5a79157e63,people,19332.07,2207.3,2024-07-14,2025-04-02
b4219403-cb71-460c-a4cd-0fa21e4d9bc8,59af5891-84e4-417c-8323-47e0e3473223,value,28475.56,31403.5,2024-07-14,2025-02-02
21db3d66-a431-4dfd-88ac-494f0e6bb28c,4edc40ec-7acd-46ac-a4d8-542961945381,sort,32248.26,33802.37,2024-07-14,2024-07-22
6e8ef337-91bb-4f37-9414-8945d6d7d652,0be83624-14de-43eb-8571-5df58cf66d1c,general,13752.08,30636.05,2024-07-14,2024-10-17
661e8669-c0f8-444f-8b96-7295d3d172b2,c0bf3d0c-a328-4a38-8096-2875132e8091,what,47859.1,29880.61,2024-07-14,2025-05-21
5f8e3fbc-8321-44d9-b6c4-97ad0980c419,02084a52-aee6-4e63-8e98-739091f593b3,manager,7501.47,26106.66,2024-07-14,2025-02-02
6fa8cdbe-432d-4fed-8c18-439ef20faa5d,d92f401e-fb89-466d-88b3-20af2e636fef,now,19414.03,9953.87,2024-07-14,2024-10-07
f221c911-fd18-418a-88d2-5af068efa644,db4470b1-5630-42db-b1a4-ad34eb0a189b,though,2998.27,43174.38,2024-07-14,2025-02-13
11d76929-c012-49c6-add3-118fca6be33a,9dd1bdba-e2ea-42fc-b386-edd308640d27,single,14145.7,36671.9,2024-07-14,2024-11-20
604f35b3-c7ff-4d8d-a0a8-5fa5be1c8c06,38249aac-8e29-4b0e-a389-3db19e06fa50,middle,25425.58,32524.34,2024-07-14,2024-07-27
4b0d9ee3-7da3-44dc-877a-e9ddaea44aa1,6b3afaa0-9fb1-4fd8-905f-efe8e65d1da1,institution,28463.29,9302.04,2024-07-14,2024-09-11
04d75d27-461d-44bd-9ebf-e79b2da12b6d,a9a44c54-e30d-4778-a8a6-8a5cfd072e06,present,9776.39,21023.39,2024-07-14,2025-07-07
26403810-5339-43f9-9894-e080f1e746d6,1d22742e-d179-43c8-a86e-c3f28390ff29,this,5166.28,18900.54,2024-07-14,2025-02-16
6e9c8668-ca8d-4690-91d8-4aa4fd388a74,4553a24b-84e5-442b-b32c-82f565d772b2,fund,2848.54,36401.32,2024-07-14,2025-06-23
5f0283a8-cab9-40de-a33d-18687f50ee86,9ceb7144-c8e1-4990-bafb-3d3f22a08fc2,test,39353.96,6558.39,2024-07-14,2024-12-19
b7e7da26-fc6f-4f2a-9ed8-e26099d47493,02a3af50-e1b4-44cb-90d2-e98692c416de,everyone,44288.68,10884.42,2024-07-14,2024-09-10
