transaction_id,timestamp,customer_id,amount,transaction_type,category,description
1e0ae495-7fe9-46f9-9dbb-79555b70bf60,2024-02-01 17:58:54.680641,3823,-149.55,debit,salary,Present operation most.
cc18ea4f-98df-449d-b1de-f0451cf7818b,2024-07-07 02:10:16.646917,4437,-85.59,debit,travel,Happen care catch discuss short.
381c6953-95d4-4a54-bc00-d63609353768,2024-02-25 16:45:19.096367,8168,-437.95,credit,groceries,Some run TV staff shoulder.
12783b23-2aa3-434b-857f-2c31d87cbbf9,2024-05-01 04:56:47.392009,7993,469.23,credit,utilities,Indeed budget even.
62aae1eb-1683-466a-80c3-6e3084fa8a70,2024-02-27 02:27:48.627844,3690,331.3,credit,groceries,Both continue determine.
cbba0c58-a7f5-4c7b-8370-8af72ad23130,2024-05-18 20:54:04.028741,8982,234.21,credit,travel,Year news find new carry.
a83c301a-414e-418f-b83c-72adae78bab3,2024-03-16 23:07:32.825426,2588,358.69,credit,utilities,Now tough fill.
e3a27b97-c86f-4b7d-81a9-eb36f7843614,2024-01-21 23:27:12.425834,3369,458.71,debit,utilities,Challenge later at.
7de1a609-5573-4082-a116-ca24097f3f03,2024-02-28 00:56:33.721908,8150,-186.19,credit,utilities,Here near power practice site officer.
b02ea019-5cac-4f49-8339-01ad9ff787bc,2024-03-23 22:38:02.734612,7398,-446.02,debit,travel,Ever plan six will.
41341c85-d0f9-47ec-8716-aee6e2b09787,2024-02-16 09:10:50.601251,4280,468.4,debit,healthcare,Set human page unit can.
0d59f38b-5d2b-4496-800d-3a5919f59da0,2024-03-02 07:31:03.783688,1571,238.6,credit,rent,Firm job describe.
ffc4183d-ff82-44f4-a800-4a23388ecdfc,2024-02-07 14:39:12.237552,9533,359.21,debit,healthcare,Night listen special themselves because.
8077a4f5-5e4a-484f-8ff3-11cbc652a9e4,2024-06-10 21:26:15.785105,6698,325.9,credit,travel,Result site performance.
aac262ec-f0b4-4230-9f95-4871a3c2bdb4,2024-05-08 14:27:18.225775,9779,-21.14,credit,groceries,Ever including church.
ef5b6ac1-2302-4cdf-b9c6-cb6aecee4aa6,2024-07-04 23:25:24.429520,5891,282.73,debit,utilities,Conference laugh some maintain west.
50e2725c-5105-4c94-960c-d740133c831e,2024-01-09 21:42:27.433813,1843,226.96,credit,groceries,Include heart total authority offer.
7d33e1ec-1ea2-4342-909f-8e0d2c2fda37,2024-03-30 19:08:08.020938,1081,-216.55,credit,groceries,Maybe country safe.
f2fdd678-aeb2-4889-beda-124f8256d0da,2024-03-27 09:29:24.223122,8416,171.07,debit,utilities,Daughter family yet.
c9c8291d-897c-4c40-99f3-de6f7c793dbe,2024-02-23 17:15:39.747769,7116,323.84,debit,entertainment,Result number former.
fdb13c51-1fde-408a-8ae0-6ab93db63212,2024-05-10 05:51:55.496289,1686,370.17,debit,rent,Everybody through little management job.
1e613a54-01c6-44bf-87f4-2b93e1993a46,2024-06-05 17:36:21.538814,7776,473.22,credit,groceries,Dog trade go.
6d60b56d-2a1e-47aa-b6ab-c1af5ab265ca,2024-03-17 00:50:30.198496,2065,474.69,credit,utilities,Think painting simply.
b9def8a1-b97a-4926-911d-82d2b5c2830e,2024-06-27 01:07:14.808008,4638,358.6,debit,rent,Hit community note couple seem.
ff462501-9818-47da-80a9-30f80be36ef1,2024-01-08 23:09:09.611643,6205,-79.47,debit,utilities,Pay especially not.
043bf185-ae9f-4f71-ae06-3b8408e848b5,2024-04-25 19:55:14.720274,1004,242.96,debit,groceries,Team wind performance kitchen.
bbdf8e9a-0737-4d54-97be-956855349f04,2024-03-26 06:20:16.452246,8255,378.4,credit,entertainment,Check two develop again board kitchen.
8a6c67d1-5cbe-4bfe-b77b-8acc911e3575,2024-01-10 14:32:52.085077,6560,217.68,debit,entertainment,Feeling then executive the morning.
8425f838-8b6c-4461-910a-a7a4d59b3c57,2024-02-02 16:13:40.795557,2708,-208.08,debit,travel,Challenge reality the.
1ec1a5e0-2959-4d3c-926c-eefd2e19a5ab,2024-02-12 11:32:54.566455,1654,499.25,credit,entertainment,Many student note.
a37ae09c-614a-4a19-b470-dfa404906441,2024-01-02 12:22:25.925732,9765,321.38,credit,utilities,Fund evening stop ahead.
cc00fdaf-36d2-4692-8ef8-b70f26de7ffe,2024-02-15 00:22:21.730348,6118,-496.29,debit,utilities,Media question before scientist price.
9577f236-9a27-4cbb-9210-1725e2f62c87,2024-03-23 14:20:15.599074,9687,-142.95,debit,travel,Million develop institution real there church.
f27942bb-853c-43d0-9855-914dbdca4aa2,2024-05-19 13:38:33.885330,5997,366.81,debit,rent,Sing maybe politics southern enjoy garden.
b89a601f-3c44-412a-b3ad-7077ac27b805,2024-03-15 16:24:50.644707,5968,331.57,credit,travel,Also strategy on matter too.
59a5c44c-a8dd-4d52-936d-6541af719577,2024-05-26 19:44:48.619987,7876,-200.73,debit,travel,Green if able.
fb237040-a996-4311-9bcd-ee76ba10982f,2024-01-27 00:16:02.542968,3268,481.42,credit,utilities,Reason national sport third continue.
b97f7edb-f912-48da-867b-02c166e82437,2024-01-11 18:01:12.732160,5064,-165.97,debit,salary,Along task small.
f99141af-21e7-40f1-b00f-94d24dfd64c8,2024-06-08 00:22:54.430062,9966,-87.45,credit,healthcare,Product leave along particularly indeed pick.
03084ddc-f7d6-4507-8506-9f1c0a22e372,2024-03-29 16:59:52.603455,1650,156.67,credit,healthcare,Exist unit water run concern structure.
551be5d5-5f26-4f21-abb4-3ff09d8a5ea5,2024-06-10 17:37:40.580496,6987,-223.31,debit,travel,Use song next.
d83d58b9-f6e8-4f4c-a0b7-607a9cc9be33,2024-06-22 16:44:10.657481,1420,-152.04,credit,travel,Hair lay consumer their game.
a7f28abc-a1db-440a-a997-6db63a36c78c,2024-04-08 16:34:29.100892,8019,131.1,credit,healthcare,Prepare history decide.
eed33773-6df4-4f01-9cc0-7801d88bf490,2024-05-25 07:23:52.103922,6446,109.63,debit,entertainment,Happy similar ten year.
67e0261a-e4ad-4bc0-aa29-d791254f72d9,2024-02-01 11:37:51.947538,4650,-154.61,credit,rent,Soon democratic when room fire.
a41995ac-d0ab-40bd-8133-9b13f3ec095e,2024-06-04 15:33:02.310632,6224,372.98,credit,rent,Appear kind certain fly man property.
fe40984f-8800-4816-9728-6349e472fd33,2024-05-17 18:40:00.888940,7446,-0.45,debit,groceries,Fly want seek.
5c6c111e-7f8e-441d-81b3-c23286726dde,2024-03-15 23:25:15.440986,3763,88.45,debit,groceries,Fly company finally my leave.
10289dea-46a6-456d-ad88-1728f389c8e9,2024-04-13 17:36:56.019136,2785,67.95,credit,utilities,Past color home friend.
5e741a8f-90bd-4165-8e2f-3450979fb3df,2024-01-08 08:00:57.342329,4143,-404.25,debit,entertainment,Community job make time.
ba047c6f-e4fd-4e37-ade8-33bc38c98ced,2024-04-30 17:45:06.200629,6728,130.17,credit,groceries,Let sell how source method about.
ac21a390-5526-4b25-8a4e-71338e456bdd,2024-06-03 10:27:23.379898,3505,183.55,credit,salary,Discussion entire space nation reveal throughout.
e7a0376f-5b04-467f-9bd2-d4f5427f083e,2024-01-29 03:09:49.873273,6217,320.26,debit,utilities,Provide finally property network physical.
e46b6d71-09b8-4c1f-8365-121f44e22094,2024-02-22 14:32:32.846261,1591,12.86,credit,healthcare,Authority public take during find.
0b2c6499-2aaa-4b86-b843-b8ae5d688d0c,2024-03-24 09:05:08.163602,2479,166.92,debit,travel,Agreement inside change.
2a32040a-5995-4472-9440-c4b1889ca6bf,2024-05-12 12:47:01.168779,5557,228.39,credit,rent,Owner forward knowledge.
cd582a94-7cd8-4fb6-9cb3-e499204e0626,2024-05-05 20:51:49.771932,8478,39.28,debit,healthcare,Congress fly help enough artist.
b8a108ff-7eda-4209-8fe5-4044baece733,2024-05-15 15:48:10.304143,9611,335.89,debit,healthcare,Program care husband after.
f679a323-140f-49c2-b264-8348464584ec,2024-02-12 08:50:27.914675,2935,-32.09,debit,salary,Good structure trade want strategy.
9609618f-0451-4a7e-9336-08cc38c56759,2024-05-13 15:40:49.638213,6481,-184.09,debit,groceries,You much different public field international.
1fe82b1e-cfbc-4b28-866b-3c6b07ad216b,2024-01-09 13:06:16.994174,4849,-24.3,debit,healthcare,Detail player big.
80fa9474-c903-4229-9c2b-1a1d0c0bf0c7,2024-04-10 10:43:29.520824,3674,-206.55,credit,groceries,Fish cost despite real why.
7a0919b7-ea2c-437b-8563-5392083233c3,2024-03-16 08:35:48.143511,6356,-302.32,debit,salary,Administration meet fight tend enter list.
5620e3ba-5b6a-42b7-bcb1-e4dfe3eb2b87,2024-06-13 16:18:10.762470,2280,487.66,credit,salary,Fill fact accept news price drug.
0792062f-6cc8-44f1-8ca7-3838a5dab16e,2024-05-31 00:46:45.173526,3094,-152.06,debit,groceries,For hold ago.
6110c0f3-360c-470d-b9de-67337de22e24,2024-01-06 10:21:17.825187,4463,-89.14,debit,travel,Left executive fire.
06e7838d-2ab1-4f52-b40a-66af8de4cfeb,2024-05-24 19:02:16.669340,7359,-423.45,debit,rent,Direction much field real because argue.
682019d1-5b95-428d-b832-d399b9ac39c8,2024-04-12 10:07:13.195136,2880,-4.41,debit,utilities,Possible of tough.
99cb5235-aef1-4ca7-b817-ad358102348d,2024-02-01 22:24:41.297921,2809,-6.94,credit,salary,Cultural cut when which sometimes occur.
01614ee9-4dff-42f3-a871-1b8b4003fda3,2024-03-10 16:18:46.512926,4921,92.77,debit,travel,Better serve little he score present.
5302c4fc-7bcc-4fe3-9124-756da6c7c4e5,2024-05-31 18:45:55.549474,6810,-340.61,credit,salary,Suddenly once identify age account energy.
4cf51a04-6cdf-43d6-a056-eec3e16f3ac0,2024-06-12 04:06:42.954635,3422,279.19,credit,utilities,Simple sister although including fight drug north.
1a669d0c-e2fb-4cf7-b4c2-5e7dbe059a55,2024-03-16 22:15:10.451069,2002,251.95,credit,entertainment,Gun try be system father.
995998ee-3a31-47a6-b7ba-290f5ce5204d,2024-03-31 08:54:07.442060,3626,-363.77,credit,rent,Else seek term business.
de98a814-f8c2-4c59-bee8-46c5c0143b2f,2024-03-11 09:59:55.079607,5143,254.78,debit,groceries,Mention off Mrs brother.
95f43d91-45e0-4140-879b-e96e162f01d4,2024-06-02 20:13:17.570936,1809,-61.0,credit,travel,Blue number street red.
a296bbaa-2ebb-4d75-9da9-42b7ba6ba30f,2024-05-02 14:58:31.540746,8940,9.07,credit,salary,Early main method.
17ccfa81-4d6f-4b8f-9c59-598da7b6fd78,2024-01-24 00:58:03.265433,1827,-365.57,debit,groceries,Spring walk continue lot.
22ed6edf-015c-4301-b464-cb07d1fbd1df,2024-04-17 06:46:12.304753,6665,496.44,credit,groceries,Everyone magazine issue pay dark remain.
43b69750-feda-4ea3-b39d-3143cc378d60,2024-06-16 03:54:02.194539,1368,48.68,debit,utilities,Rather evening star strategy contain hotel.
b790b80e-ad95-4efd-a246-c201167f9ffb,2024-03-23 10:21:47.612244,3588,-423.25,credit,rent,Just great pattern.
874b0c06-6500-43fb-b71c-bd01a240df73,2024-01-20 08:19:34.965383,7267,462.9,credit,groceries,Bed while prepare.
5efc7dd0-e0a8-4a5d-b672-d0675c0c4152,2024-02-01 06:07:28.874795,3333,-382.37,debit,healthcare,Education hit those.
ecafa8c8-f872-443a-ba7c-7290aedd0d51,2024-07-07 20:44:29.273787,1896,28.26,credit,travel,Blue try worry kid drug research.
34bea9a0-801a-4bdf-95f5-0cdbfc266042,2024-05-28 12:54:32.654372,8046,-34.4,debit,healthcare,Eye outside indeed.
ced68696-8625-4af2-b105-8e1902caa341,2024-02-25 12:46:44.664764,9187,-468.74,debit,salary,Floor source explain father include.
8b700d78-947b-45de-a14c-e6afe77775e4,2024-03-25 21:14:01.266594,7733,-259.63,debit,rent,Simply summer behind.
ea46a286-8f4e-48cb-88f3-fdd745a1b7e6,2024-04-14 06:31:44.997401,5699,157.74,credit,healthcare,Keep up become hope hour.
fe2a35e4-9e0d-44ca-bc6b-ce28f1f2bc60,2024-04-28 18:26:55.495744,5843,-12.02,credit,rent,List hundred space make.
14398627-65e5-48e2-bb53-d8d7a50ed73a,2024-01-17 03:03:39.561835,4918,115.86,debit,salary,Research forget would politics probably.
1de3e185-043d-4197-90d5-982af19eb4a7,2024-06-12 17:30:06.461397,3782,-8.53,credit,groceries,Knowledge too three able.
23f9ca44-7e6f-4ffb-99da-061b815bcc21,2024-02-23 09:25:59.420614,4378,-269.43,debit,rent,Would partner hope trial evening argue.
f6c253c2-9894-45b5-9df3-9beaa0761388,2024-04-22 01:21:02.592728,6673,-454.45,credit,utilities,Me yard pressure daughter wrong.
66a9aac1-c517-4f48-8bc6-6c74f5a8c1fc,2024-07-08 16:44:00.388330,4804,-262.3,credit,utilities,Speech case after better assume life.
0faa3e71-37ec-4d3d-b5c6-906bb439f372,2024-06-09 02:40:22.172487,5398,-447.32,debit,healthcare,Sport raise he performance.
9bda3821-e133-468d-ab84-c6062a8b1506,2024-05-14 12:58:45.964432,5355,238.89,debit,entertainment,Night professional without drug occur.
9a392e20-a279-4ce3-83ba-738745d832e3,2024-03-29 22:42:34.988023,6266,-30.99,credit,entertainment,Behavior next theory.
c2d1f3a0-a083-4729-9850-29004275675b,2024-05-06 18:42:17.940257,5080,-336.57,credit,salary,Anyone nature practice success describe media.
82c46f54-7f9c-487d-9e4a-72bb6fa2ad5a,2024-03-10 16:34:02.789989,9793,359.42,credit,travel,Fish key hotel red hotel.
da73e64c-9608-4e76-9532-ff87eb837b40,2024-04-25 13:21:22.398126,9278,330.67,credit,entertainment,Of course full remain.
b22a4109-41dd-4078-8854-a3a5e1d2a695,2024-02-05 13:52:35.163942,6943,483.89,credit,groceries,Owner bank thus price worker social.
71813322-eb16-45fc-b117-12dc8a2e90a3,2024-01-26 22:51:51.273571,9887,292.18,credit,utilities,Teach peace also.
0fb04481-7c17-47f8-bbb4-9c50b9781b07,2024-02-15 03:05:18.015588,7692,-178.45,credit,travel,Close cause growth able yourself especially.
295b16b4-f925-4a60-b17c-985496812637,2024-02-25 20:15:54.316191,4103,40.68,credit,rent,Standard kind north trial.
9e8fea9f-42ed-4949-8400-9cda6522e451,2024-06-13 19:12:23.603271,6061,243.74,debit,utilities,Direction music guy ahead training.
2b7178b6-66f4-4565-95b2-e1293b163b0b,2024-07-07 23:03:22.066043,5963,-419.12,credit,groceries,Threat talk important writer size pressure.
c02a8a63-9f7c-43c3-8c4b-dde6865ffd90,2024-03-02 20:46:35.741390,4412,-91.23,credit,travel,Great later resource.
270f4c79-ced2-47a3-a774-b3ce00a680a2,2024-03-30 03:03:39.726045,2963,-361.85,credit,rent,Fine their catch town bad attention.
26c5ca17-d421-46e8-ac0a-57d58b107f59,2024-06-08 22:48:15.284666,9636,303.75,debit,salary,Base price evidence.
70678172-d93e-481b-8274-bf9c865f5d36,2024-04-25 14:03:21.239956,2494,-127.08,debit,healthcare,Apply I sort sort.
5a488008-9f1d-4ef8-aa08-65b9afbf2156,2024-07-08 14:09:48.018404,5964,17.3,debit,entertainment,Ability find maintain very American.
056095d2-3980-4f80-a8b1-d3d0c141cef1,2024-03-09 17:28:57.548123,7192,-406.47,credit,groceries,Door green food show building activity.
f10cedf8-9f16-41f6-a45a-2b0c6c2ace96,2024-05-22 22:52:59.124494,9650,-336.96,credit,healthcare,Movement system response you ball unit.
1440dd77-2cfa-4a2a-91a3-c77174a9e8f9,2024-05-08 06:31:57.150140,4449,-132.59,credit,entertainment,Certain nice magazine sing family.
e722b200-7984-4bf6-82db-7383650d70be,2024-03-06 10:56:58.454793,2582,345.03,credit,healthcare,Forget traditional loss as family.
698f47f4-b9c2-43c9-916e-2df1b0b27d00,2024-03-08 09:22:03.956204,5946,491.89,credit,healthcare,Perhaps increase interesting year catch myself.
305277df-2e37-4939-8c97-b386a750dd40,2024-04-01 17:31:02.893105,9510,-442.4,credit,entertainment,Yourself data poor.
a80c02f9-ff88-49ab-8926-8feab6810eb4,2024-03-29 13:34:07.450301,8783,312.95,credit,utilities,Program cover act floor rise within.
519f66af-5d44-4cc2-be8b-bc48d77b13a9,2024-01-06 14:13:15.223047,2354,-379.66,credit,travel,Yes east chair east big alone.
d2048f48-c4c5-4ea7-8f04-b1f80ef76b20,2024-04-11 19:29:54.350389,6045,100.49,credit,salary,Realize family note.
cb488ad5-80d7-4eaa-a703-da4e793f28eb,2024-06-11 15:50:26.726698,9277,21.92,debit,groceries,Age fine as understand local.
554bd6b6-9265-42d0-9a8e-3328773b2fe4,2024-03-27 11:52:14.817531,5512,-346.42,debit,groceries,Each music set common.
ac909bc4-2f24-41ef-915b-2e312713b5c0,2024-02-13 19:52:37.874089,2242,-129.33,credit,rent,Become per store instead top.
d045b215-51b2-4eae-b99a-d8cda53bdb83,2024-02-14 01:35:13.070426,6032,20.57,debit,salary,Agree health idea partner order rise.
cb44c917-0881-4061-8bb2-6882e2492ff2,2024-02-04 11:52:05.326478,5665,90.2,credit,healthcare,Receive measure send.
ac7cf2bb-f106-4285-9b8a-49b2a7ccf012,2024-06-27 23:36:16.124652,5714,-148.99,debit,salary,Gun along nice program.
b87bdf95-f9a0-4d96-ad85-34ac8a480824,2024-01-08 04:18:57.768395,5360,-257.3,credit,utilities,Major send property.
bb72d6f6-ead0-4d4b-8844-61a79a4f1995,2024-03-17 21:18:41.159575,1368,-238.87,debit,groceries,Product teacher near together between.
4c3db540-f1d2-414f-ac41-4305d4fba362,2024-03-22 01:54:28.452971,4381,-50.29,debit,travel,Big worker attorney middle catch world.
65fe7ae6-e49c-479f-8fb5-4ca1dd1917c7,2024-06-09 13:24:10.165230,7017,-94.49,debit,travel,Cut quickly particular.
d68f5139-de22-40d9-8660-61a814674fbf,2024-06-21 20:37:11.308502,5581,-10.04,debit,utilities,Item decide environment.
c1e87cf6-5339-4980-93ef-05d6e9b122fd,2024-02-11 21:44:11.930816,6181,-369.23,debit,utilities,Reach policy something doctor.
744f5d9b-75dd-4e5c-9cc6-0411d328104e,2024-02-20 02:45:37.910768,8347,-71.39,credit,travel,Environmental job policy.
ee9aaadf-a763-4925-b20b-2af18af5ecaa,2024-06-03 02:45:56.869489,5680,-460.6,debit,healthcare,Want employee your.
e454f36b-2d3a-4e4f-80e2-15fe890bf72f,2024-05-23 20:33:21.687886,8967,-172.99,credit,healthcare,Sign represent nor guy fire behind.
2862f439-6526-4375-add5-87f00b4e380e,2024-03-22 20:12:54.850682,5811,-41.74,credit,rent,Politics water tend fight.
184d8ca6-0a9b-4e87-99e2-70441ab1dd04,2024-06-05 09:39:31.508481,7624,367.43,credit,entertainment,Choice keep yard or.
54afb544-c262-445f-a1b5-5844bb49edb9,2024-06-27 07:38:32.500177,7307,293.75,debit,travel,Until ever beyond protect.
f3f0f7fa-789d-41e8-86ff-4436fbdc2108,2024-06-25 21:31:33.703553,4027,445.49,debit,utilities,Involve them great alone red draw.
bdec05a6-4096-4ea6-a6ff-dfc958ea00fc,2024-03-22 08:06:01.986361,8063,419.99,debit,rent,Face safe understand then character.
8003b413-6df7-4a68-9505-d71566e57ed6,2024-04-01 02:17:47.511540,6663,390.03,debit,salary,Write tonight from industry.
c089a199-fcd2-47a4-822c-3772955cb8d3,2024-03-17 23:08:16.706487,9109,55.1,credit,groceries,Several stage bank stuff history be.
0ad8ab18-c631-4fca-96bd-589ce3d00b6c,2024-03-07 20:34:39.369438,7722,-198.7,debit,salary,By man dream cultural.
9ccc8aeb-9b65-44fa-a17c-8c328cff846c,2024-01-02 00:12:35.875819,7512,85.6,debit,healthcare,Thus standard call hit.
ac736654-7a8d-44d3-8902-93e4533f8d1a,2024-03-17 16:20:59.139656,6642,-389.46,credit,rent,Huge trade including.
f28876f0-7e51-4af4-bf15-8332f5de93c4,2024-05-14 05:55:51.845802,7133,-74.82,debit,entertainment,Free blue much contain.
ea1aa3d0-d156-45be-8f49-411430e68dad,2024-05-19 11:01:41.865727,2751,-272.47,debit,healthcare,Possible go interview foreign.
f9c957d9-4ea0-4509-b01e-10251eb1989e,2024-04-22 17:05:46.130791,5073,281.83,credit,healthcare,Enter attorney guess.
eb810206-9af3-47f2-b60b-89bb6988b4c6,2024-05-27 15:49:39.850654,4752,-157.27,credit,groceries,Until economic bank hot.
376bbb98-7133-47f0-a204-3b10c9c81909,2024-03-29 13:27:45.702521,7944,-263.01,debit,salary,Including none walk wall turn board.
5ec03089-cc03-4078-8a49-7bfcc590d09d,2024-01-30 00:58:23.398529,3784,-76.86,debit,healthcare,Well model but how.
3d470083-86b4-4e38-bd0a-1ab223530f8b,2024-01-19 16:00:04.667849,8518,483.24,credit,travel,Whatever person simple our throughout.
4033def6-ffcd-467b-bd2a-fecf31dbc67f,2024-01-28 19:43:39.974100,4114,-255.0,debit,salary,Word be member mother talk.
581be271-9295-4264-980b-365aca46e9fd,2024-06-12 18:21:56.117576,9299,430.89,credit,entertainment,He leave different child.
49392024-1f24-45d1-80c3-2967c13495d2,2024-04-02 03:39:30.883394,9548,-21.43,debit,entertainment,Hotel wind relationship end imagine opportunity.
9b80dfbd-cdb2-4cd5-8ee6-3de35875a1a4,2024-02-20 12:24:16.514682,8630,434.45,credit,utilities,Image identify man page government.
9efc8bef-ac91-4769-a062-ff94b997a99c,2024-06-27 04:20:17.995939,1918,-54.73,credit,entertainment,Part everything her site free.
ffc17226-3112-43a5-b6eb-3bc0e0bc2747,2024-01-21 23:08:00.332532,3783,-155.81,debit,groceries,Human single positive character apply.
5a5045fc-db93-42fa-81f2-01d494029a4f,2024-02-25 08:13:36.742216,6471,-444.57,debit,healthcare,Mr wide space.
4fb05081-370f-41f2-9402-2c7e0697e2d9,2024-02-14 04:17:53.173447,1731,-490.31,debit,travel,Work out might other note ground.
00d554e0-7910-4b54-b0e6-86611b702923,2024-06-28 04:58:02.907806,9806,-75.64,debit,utilities,Team message report once fact.
eaea88f7-1c09-4375-949a-2c49424e9e3d,2024-04-03 03:26:27.885008,4560,-243.37,debit,travel,Beautiful table cup.
87d1cf92-80b9-44cf-be38-176e2903c4ab,2024-04-23 16:03:00.243185,7848,-412.64,debit,rent,Last back tree population.
eb57107b-3c5d-47bc-8d9d-4f5d1e141305,2024-02-15 21:44:19.883844,8070,362.11,debit,healthcare,Sister by thing.
77d0e2d0-715f-4db7-9114-be3b857e19e0,2024-01-27 16:30:42.411806,1033,-126.12,credit,utilities,Learn next space reduce.
5df986f1-b0fe-484b-a4c2-82903aebed6d,2024-03-11 20:59:56.302269,3711,-215.04,debit,travel,Wide worry store act.
05e4a781-5c2e-42a7-961e-53d94d9cf76d,2024-06-22 06:25:04.552297,2203,266.46,debit,travel,Like decision all so.
f46e5e11-c4e0-43ae-aff8-f3fff1907572,2024-01-25 11:10:17.098673,1676,-246.92,credit,groceries,Thousand help make writer five protect.
c5a5a09f-9beb-455d-8313-67b6af3585b2,2024-05-08 22:27:12.563866,5927,-122.02,debit,salary,Future behavior financial bar himself tough.
9dbe6e90-e876-4786-af94-561010d8ead8,2024-02-11 11:43:17.340397,7573,341.73,credit,entertainment,Purpose drive evidence cover economic present.
9ae1613b-10f5-4a68-b894-c11593a3273d,2024-05-29 12:58:27.469749,9494,184.09,credit,groceries,Marriage current example sign.
a4c6893a-a7d6-48e7-addb-ad1a14df7f21,2024-05-10 01:57:19.247963,9189,23.03,debit,travel,Beyond all evidence scene high mind.
e4263610-ac53-4f11-9694-1a39133de9b7,2024-04-16 03:58:02.776133,9560,83.61,credit,rent,Management his though before office prepare.
1d254669-1391-41e2-b533-af2f943f7bb0,2024-02-19 04:03:10.055106,1268,-282.74,debit,salary,Suddenly staff another each kid.
e5ec3e5f-1444-4b8a-9399-11cfaccb90c6,2024-02-12 15:24:24.808237,1996,-412.78,debit,salary,Manage upon before.
899cbfcd-9741-42cf-bb21-91548afb06e8,2024-01-11 15:29:35.174343,9562,153.53,credit,rent,Lay measure same.
7d70adbb-cd6a-49b2-9071-ec1d365dde99,2024-05-03 07:34:43.332110,7280,-257.48,debit,healthcare,Under radio sea market cultural rise.
ca82c674-a997-4251-8c73-951af4a79f69,2024-03-18 23:29:36.799898,9424,-87.01,debit,healthcare,Defense school season tell recently financial.
e1a8825f-cb52-43fc-91d5-8ee4779bc9c3,2024-05-17 08:55:43.250939,7397,277.77,credit,entertainment,Phone actually president.
b74e5ca9-ea04-48bf-adb6-b8f6329d3e9e,2024-02-21 03:41:15.605869,9451,-270.67,debit,entertainment,Traditional staff run television better region.
ece022d1-e859-44be-948c-096b7d6d1458,2024-05-13 01:38:33.881932,4080,289.26,credit,travel,Game check night foot.
6ec23a9a-c9ee-42e3-9529-7ed34c108b6e,2024-07-03 00:47:07.795140,1289,-120.43,credit,healthcare,Social popular take hotel and.
802a8146-3da8-49be-ad89-b18b933740d4,2024-06-25 22:04:10.308022,3737,-349.63,credit,entertainment,Only cover life make.
d7c62321-ea25-4524-a748-809b828d80a5,2024-06-23 03:01:45.135006,4664,382.63,credit,healthcare,Arrive name body recently.
b0e83fa7-4a3e-4b65-8d61-7b58dc4f0d3b,2024-01-03 17:56:10.309123,4102,-345.26,debit,travel,Real laugh manage vote.
debaa978-b66e-48dc-8910-e6b90321f795,2024-07-07 20:28:50.577627,8800,489.12,debit,healthcare,Art themselves degree consumer field class.
fc74dd70-9552-45eb-993c-475d287692f9,2024-03-30 20:27:44.818067,9971,329.35,debit,travel,Study agree government fear ever people.
fa56a06d-01e6-40b2-9ed9-568368819866,2024-02-28 14:26:39.097429,7498,-267.08,credit,groceries,Kind yet heavy toward.
8d3b6194-bee2-4cf6-acce-995d1e091e71,2024-01-07 06:23:09.328802,6382,-128.21,credit,healthcare,Story scientist plant.
315d6f40-849a-4be3-ab66-6d1c87dcb7cf,2024-05-17 01:21:38.509308,8911,304.6,debit,groceries,Field minute with born cost enter.
eff17ab3-ebd3-4d2b-95b2-0c172d7b5ce5,2024-01-26 03:30:47.498822,1414,3.54,credit,salary,Rich civil Mrs design walk.
72ece571-02d2-4bdd-8a62-2fad13eef594,2024-04-16 15:59:42.553403,3579,284.22,debit,groceries,Tv history rate data.
b0ace352-5233-4aeb-8677-7b06e30bd0ff,2024-06-19 02:14:01.735640,5322,87.88,debit,entertainment,Recognize foot candidate bit decision almost.
6be242df-2abc-47bd-b280-30865dea4aac,2024-01-01 00:13:24.417362,3662,210.52,credit,healthcare,Personal wall hope already rule.
eda7a5f0-73fb-421b-8804-3674af22fc66,2024-06-22 13:47:49.390028,7228,-441.18,credit,travel,Specific cup number.
45e54739-758e-4bf2-86aa-204e8a5ab7c4,2024-06-20 13:46:45.177166,6828,13.99,debit,healthcare,Open remain top hospital.
8571216e-eca6-484c-bb72-f48336f79181,2024-06-23 17:13:48.175810,5185,25.52,credit,healthcare,Defense indeed focus.
07835780-23df-44f2-bc36-bd59c7f67441,2024-01-12 23:08:03.323292,6154,228.44,credit,utilities,Deep fight you.
474acccc-9be8-4e5c-9664-d1ff16546f48,2024-05-28 04:48:57.807331,5927,420.37,credit,utilities,Believe ago themselves only.
a191a1ac-102a-4576-99a3-3b828ca5007f,2024-03-06 21:28:00.292714,7280,-358.62,credit,salary,Majority ten perform.
e740e603-bb4e-4f9e-9a77-e0c43ddf37d9,2024-03-10 01:28:52.553231,5304,-4.55,debit,entertainment,Bill history wind.
a2914742-ae2b-4962-b379-3acaff935ab3,2024-03-23 13:59:04.383869,4112,-465.98,credit,utilities,Enough thus visit tell.
f73d0cf4-65bb-48f1-8bfd-bc95426b0603,2024-01-02 17:08:47.383615,6948,-53.18,debit,travel,Democrat natural challenge thank.
ee24044a-7ab0-4eb0-8788-a775db2f2694,2024-02-06 18:46:25.795382,5935,181.47,credit,rent,Call treatment people glass break.
8dd810b0-c6ea-4b27-b728-9831e0035a48,2024-02-04 06:52:39.561013,5128,-71.76,credit,salary,Huge son computer sea power drug.
