cheque_id,account_id,amount,date_issued,date_cleared,status
e904f4f4-5b6c-4e7f-82a3-c7b5aca026b8,beb88d33-b813-43c4-b112-9663cf7c71ed,6931.77,2024-07-14,2024-07-18,bounced
02a3a42c-fe0e-4bd3-8e68-15463291d00f,cf42bc4a-c7c6-4de3-a995-c0281522c161,317.87,2024-07-14,2024-07-14,bounced
949915a6-f547-4283-9e41-cc8c2de5a7bd,cd86f8c6-87ff-4774-a57d-90fee127948e,4627.86,2024-07-14,2024-07-18,pending
16de91e7-cd38-457a-a9ba-f724eaed17dd,ebfeeba7-6ad3-48e9-920a-3ee205b140f0,1643.47,2024-07-14,2024-07-17,cleared
7e6cee7b-a0cf-4fd3-8cdb-99144ae86311,b4b40f14-2103-46a4-8c32-e5827b8f4b2f,5451.55,2024-07-14,2024-07-14,bounced
66ce550f-6e26-46fa-a7a8-460764d67ca1,1c13fd93-60b9-4b0f-bd51-1915e760e756,1796.89,2024-07-14,2024-07-14,bounced
d1574830-c699-4290-8314-e382c7f3151f,7596e2b4-e3cf-49c7-bfdf-8a4095e429c1,6556.35,2024-07-14,2024-07-16,cleared
f2d88dbd-66c2-405e-870b-26345b5e42b5,efba4866-6f79-4737-a1a7-fc9076dda7fd,1230.54,2024-07-14,2024-07-20,pending
dd79e496-4089-4cb4-8501-45284416a12b,2cc9ca2a-aae6-47b9-b007-a7e4db2b5678,5719.68,2024-07-14,2024-07-19,bounced
faee5ed5-d828-4ac3-bdce-01217562cff8,e13f3ec9-2ec7-4a36-903b-2e131150dc47,128.74,2024-07-14,2024-07-17,pending
4e8458a9-81b6-4d73-b500-c4ff46b1b047,ffac7afd-d531-4f58-bf6b-9f2599c28331,8567.21,2024-07-14,2024-07-17,pending
30bfed27-1637-402c-b024-882ee8f65eef,3dbe1e6a-d46b-40ec-b91d-5473bbeb5cea,4484.8,2024-07-14,2024-07-17,cleared
620080dc-30b6-40fd-ab15-63e7846854ea,2cc9ca2a-aae6-47b9-b007-a7e4db2b5678,8688.36,2024-07-14,2024-07-17,bounced
c508a7ca-86cd-4ff3-b114-b0c83e77e785,9af0fe4a-dcd0-4b4d-81af-f3cdf5a3696a,2358.57,2024-07-14,2024-07-19,pending
306af922-339a-43d8-a7a6-0324e99715f0,3d1cfa14-2b0c-461c-b3ed-bca8d111b769,1136.91,2024-07-14,2024-07-19,cleared
2b8667e1-47b5-44f2-95cf-e379ffc77df1,885a4e3a-51c8-468e-811e-a49b51b30a47,5052.47,2024-07-14,2024-07-16,bounced
fcd1d140-c47c-43ce-8ba1-1788a0906058,2287972c-1170-4931-bc5e-f6a13103d958,4832.48,2024-07-14,2024-07-16,bounced
874124fc-f8cc-4f1a-99b1-a8f613c51a2f,713a3c0a-fbfc-4329-800f-86980b3b6972,6326.43,2024-07-14,2024-07-15,pending
1040b6db-2b0a-4bfe-9d8d-cb48f4d39a72,5928dfd5-0ade-4cb3-a2c6-bbde2aa6f5c4,6725.94,2024-07-14,2024-07-18,cleared
7ab5f5a4-10c6-4d62-b01a-1e9ead2b016f,98eac8db-65a6-453b-a68e-6a5cfd5636cd,6890.25,2024-07-14,2024-07-17,pending
38a0cd49-94ab-4df5-a969-7292f592e8b5,b0aa7148-d442-4970-82a0-eeb8298ae159,3238.78,2024-07-14,2024-07-14,cleared
6c31cf54-8aa8-454b-9b32-338beda278f2,2d67486e-95ac-49a2-835b-8d3e143c948c,3846.75,2024-07-14,2024-07-14,pending
ffafd5f8-998b-4645-ab5e-a212f01d3734,617d4823-0fb1-40c7-aa23-19b4f926a16c,4983.46,2024-07-14,2024-07-16,pending
abe0eae5-bb4e-4ab2-b53d-bb590c774532,8e16e7cb-42d3-4265-b37d-3765bf1ff953,2531.78,2024-07-14,2024-07-14,pending
496b6a06-a0ba-403a-bff1-19cae77e1114,8ba8cd3b-202c-4883-9454-7b817c043802,4138.39,2024-07-14,2024-07-14,cleared
89742916-1e14-4168-93d7-48a13e3b80dc,fd9c97c4-13bd-4151-8f7c-9c337f180f93,9563.39,2024-07-14,2024-07-20,bounced
0b6ec15a-cf91-4323-832e-f38dcd43853b,792ecd0c-3779-4fb9-af8e-c95595fbbb59,719.02,2024-07-14,2024-07-17,cleared
2ca2918d-6f7e-46d1-ab85-ce84e8ba013b,105e6f5d-5df4-4b93-9d26-46d04ca07d9e,836.01,2024-07-14,2024-07-18,cleared
af25fede-1ae0-4b45-9331-3a435b2f4398,73e32f91-08ab-40da-811b-3eff637cd35e,1203.63,2024-07-14,2024-07-16,pending
7660fac1-f435-4d99-8d2d-2ea909341bbe,a2a647ad-1d97-4fb5-bc21-3df31142fd15,706.74,2024-07-14,2024-07-15,pending
66e864ff-5e80-437f-9878-b5269b80bcc0,62c3fbce-ce83-4d35-b929-b939d9d224c3,3488.96,2024-07-14,2024-07-18,bounced
5ad5950b-48b8-4b69-9a3d-3aae023a1f6c,b3953d8c-c32b-4bb1-8d89-71cdf1307a39,579.28,2024-07-14,2024-07-18,bounced
ed1c193c-fd49-4946-b547-127cd34ff817,724117f4-8933-49b2-948f-0b9e9c3e737f,7847.67,2024-07-14,2024-07-17,bounced
aa0076ae-e791-4789-a2be-c4712f3e32be,1e4227c8-79db-4437-9150-2e01937e3a2f,2824.15,2024-07-14,2024-07-14,bounced
6e557304-7625-4ce0-9a89-8c2296cd0a4a,8d71d2c5-75d0-42fb-b238-70ad7263a9a3,6987.98,2024-07-14,2024-07-14,cleared
235c9787-fbc6-43b5-bf20-0d323c7e3376,062a8e0f-9e42-465d-8214-6fe8cb6478e8,911.8,2024-07-14,2024-07-14,pending
c6a95a18-7cdd-448b-bfe0-139e9af127b7,e7ba5ab3-d696-469c-b573-2cb24fc46083,2776.74,2024-07-14,2024-07-17,pending
471ca1e5-ecb0-48ef-bf4a-e53eefa130c0,bfcb58f8-e1ad-4a2a-bbdc-608710230605,3448.4,2024-07-14,2024-07-19,bounced
ac1b0bd7-2d71-410d-8b44-7060ac16e200,a7331284-d716-4818-8021-e8d2494e3cad,966.38,2024-07-14,2024-07-15,pending
7d8d997d-e736-4e1d-9cfa-9710372099c0,975090c4-47f6-406f-aed9-ec55ce62451a,233.49,2024-07-14,2024-07-20,cleared
cd4e7711-861e-4f04-b38b-ee117fd116d9,82b67255-c2ed-4c6d-b254-d25622e95743,1341.97,2024-07-14,2024-07-19,bounced
535c2c95-4a85-4952-9e9d-e37b0d92f28b,d27c3717-d8ef-4e61-80e5-e26d4fbc05ef,1592.53,2024-07-14,2024-07-14,cleared
dee4958e-d509-4d09-ba47-4867b887c291,aa9d80a5-fb31-4d60-97ba-dfb4e5a04d80,1883.11,2024-07-14,2024-07-20,pending
1c627fcc-c032-47ba-99c5-89b65b49d449,932615df-e2c2-4bf4-bdd9-3ec424d2e21a,7588.09,2024-07-14,2024-07-16,bounced
809d3643-3c3c-451e-a88b-2d2a020f45ca,212a6e4c-806e-457d-b3d8-222f03c677af,3047.61,2024-07-14,2024-07-19,pending
5969ef64-e105-4fd7-80ed-d9d47c84e407,c7d60a90-54c7-4f8a-a9b7-05772b064ae5,2626.28,2024-07-14,2024-07-14,pending
60f0715a-2fc9-4a98-b821-7dd83b62f689,1524b1cb-f9aa-402a-8727-d9f5fa3cd56b,7316.14,2024-07-14,2024-07-17,cleared
dae5f3a1-6239-48f1-a5a2-3a19eead61c5,2d773fb9-ab9c-4242-b532-176ea2b9b9bd,1370.68,2024-07-14,2024-07-20,pending
11ff1d88-999e-4bc8-97e5-11e59f8277e0,02439a00-4f6c-4afb-9f8e-22ab7fd34ab4,1935.14,2024-07-14,2024-07-16,cleared
42a516c9-7ebe-43d8-806d-a50be51bf973,63700d7d-2860-4b8b-b10e-ba6677348dfd,8179.71,2024-07-14,2024-07-15,cleared
3123d250-8dd6-4c86-b00a-ebe657bb965a,1932be2d-2c95-49da-9a72-e32e7b3c191d,7921.29,2024-07-14,2024-07-17,cleared
84f9f42d-ef1a-4a26-9a67-38f4e03e3205,72668853-20fe-42de-94c9-d2b9ca536fab,557.76,2024-07-14,2024-07-19,pending
c2c16e39-40b3-4349-92fa-912c9cc0ab38,f45a9309-ff22-4434-8179-933eebfca02d,8422.19,2024-07-14,2024-07-16,bounced
77864958-e7e5-454e-94bd-e138d051e54b,65acc2ba-250b-4015-8996-9701805d500e,1745.82,2024-07-14,2024-07-15,cleared
72264468-4344-4201-a6db-8cf9705fd19f,7253f40b-3d51-4c1d-9557-68bb74d9b594,7860.14,2024-07-14,2024-07-15,pending
b228be46-9e68-4958-85bf-2e434cb5b79d,58a6bab9-65bc-498e-a329-4aa78ce5bd2c,5111.97,2024-07-14,2024-07-19,cleared
174e6f13-7996-448e-b1c2-929cdd9ac0c1,bdcdba48-f024-49b3-af8e-a5b1204e73c9,2612.45,2024-07-14,2024-07-17,pending
ce792ab1-3f5b-485d-9a81-776a38347de7,b7c7af04-4ff0-467a-80c3-19a009a6db5a,9461.92,2024-07-14,2024-07-18,pending
9ae3d154-522c-475c-954d-78809ca07a9f,cc9c1f47-1003-4dc6-8192-7b35773e2d3b,9094.56,2024-07-14,2024-07-19,bounced
567d4c4d-d74c-4251-970b-ba57b3a27883,1427e103-baea-4ffb-96f4-c720ec866780,453.84,2024-07-14,2024-07-18,cleared
bac9466f-682e-4094-a56c-5a50c7e4ab5a,fd5513ed-930b-4860-a033-b804bce0fbf9,7405.51,2024-07-14,2024-07-14,cleared
6637a412-ba6d-47cb-a30c-54dbe6c47dce,3aa632f9-5f59-4404-9a89-ecedab849660,2788.51,2024-07-14,2024-07-20,bounced
521dc0f8-5222-4a0b-b3cb-11c552dad1b5,aac78ea1-d33b-45d6-8748-a64c89c3f912,7940.97,2024-07-14,2024-07-18,cleared
8332df8b-30b5-4a4b-a9cc-f460d8c92658,f4b706d8-2afe-4973-98b1-d2bbe1ddf4b8,2844.46,2024-07-14,2024-07-20,cleared
101cbd9b-e917-4e2a-a819-eadc404a7e6e,f9147b2f-fdeb-4731-a169-b9c7989283c6,4933.3,2024-07-14,2024-07-17,bounced
a570337d-85f9-4d07-8725-59f58fed5695,ad6471de-fff9-4a89-a391-e2c09d3d6277,558.52,2024-07-14,2024-07-20,bounced
5e31b33d-2e9f-4050-9584-e54086f3d7af,df8bec85-7015-4d0c-a78c-e3a822c84e61,4234.48,2024-07-14,2024-07-19,cleared
11c40ef4-889d-4026-b1d0-5fb15eb194ae,ac07fd4a-a6aa-43b3-9869-0db5cac73729,9500.05,2024-07-14,2024-07-16,cleared
955e1b2a-d0a3-4093-ad97-a6904763ddb6,50235cc3-356a-4e4a-ba10-52a995f1ca0f,9044.19,2024-07-14,2024-07-14,cleared
3a985278-1429-4a30-a4a1-42d5c878241f,88b65272-a236-473e-a0a6-8a4e4e07f52d,6488.93,2024-07-14,2024-07-16,pending
4bcd582f-ae52-4a53-9f86-13730b445905,dea4aab5-3a3a-402d-9ebf-4fe51a4c3af4,7934.1,2024-07-14,2024-07-18,cleared
37786067-b296-47d6-acad-43cc26839460,2335da9c-41f0-46f1-8010-a0235aa58ce6,7754.73,2024-07-14,2024-07-15,bounced
58d3a5da-9776-4a8a-9ebb-5e083974b785,7bc4c297-6b2a-4806-89d2-32674c9b6194,121.17,2024-07-14,2024-07-14,bounced
39c01d4f-f4ad-4aff-a8ac-92ee6d86a5dc,547e7a15-94b3-4968-9b4e-ee77b5cdfb61,5489.68,2024-07-14,2024-07-18,cleared
f3600ed4-1cdc-4d6c-937b-5bfadb74eb05,c4aaeb96-7d04-4cb9-b2cb-1193aed60780,7432.87,2024-07-14,2024-07-17,bounced
fedc5b44-8cb9-4343-b096-cea8786973a5,50041c1e-3638-49ab-81e3-816e0dbaebb5,9603.09,2024-07-14,2024-07-19,pending
dbb9ae1e-7780-474a-bb1f-3c5506a7a9b9,b48d9993-99ce-4de7-82c9-b8aef9124f91,1307.77,2024-07-14,2024-07-14,cleared
ccb49184-aecb-42d1-84c7-57e9a73b2b68,0e47100a-d008-425b-b3c3-f850deb0220e,2325.27,2024-07-14,2024-07-17,cleared
4dcc9147-b86a-455d-b81a-62acce3ad353,236915ca-af56-4f2d-b53f-520d7a3e7224,6728.83,2024-07-14,2024-07-19,pending
0d985482-2c6c-4f5d-a74a-95234e53e555,6a37e3c5-0916-40c0-ac92-e94f7e192b8c,6810.7,2024-07-14,2024-07-15,pending
ddc22723-d4b8-43d2-b797-c08b32fee818,b72eea56-6b6a-4244-95e8-3591596b4d4a,9220.15,2024-07-14,2024-07-19,bounced
f45a6d76-5282-4214-8504-86bf651a2be9,685c40aa-cfcd-4d5a-873c-acdb768a234b,4254.97,2024-07-14,2024-07-19,bounced
e2b89b17-ee5a-4129-8eae-154f4bf1f985,0492a2cb-c2fd-4524-bd97-e4a2639e658f,1408.53,2024-07-14,2024-07-16,pending
ae5d4b3f-ce4d-4155-ba08-fdfaffd1c228,3e03c05b-f4d2-4c5f-9323-c7d0a1260007,2905.53,2024-07-14,2024-07-17,pending
0100be55-3d9b-4c14-9613-03c3879a409e,623cfb1b-f068-46ab-b099-32c3bff499b2,5938.66,2024-07-14,2024-07-16,pending
dc7d48ec-d94b-4277-a034-bed448206c6c,aa6ede6a-52e1-44f6-9921-fa030ac6134f,3762.88,2024-07-14,2024-07-19,cleared
d63fa9cf-37c2-4c5c-9df2-a8ae6405f6db,bd67e3b5-b3dd-4208-9686-58b1e4b1b583,3587.06,2024-07-14,2024-07-20,bounced
a9f591c5-3eee-4f61-86d6-784d9faff95a,3bc8a59f-3a11-480c-af48-b686f3d35667,3221.02,2024-07-14,2024-07-20,pending
6c8a4ac2-39a4-4a4b-a5e9-5e1545b10e57,2c40d995-0f97-4983-97f0-f25b2792ded8,9118.53,2024-07-14,2024-07-15,cleared
aac7c2d3-e088-4b14-a723-76e945bfc364,43ec9709-6260-4492-9ae9-dad82de1e9ba,8914.74,2024-07-14,2024-07-18,pending
1eafa485-18ae-4e51-a66c-9d900b296bd4,fb3f20fd-b8d2-4905-ac20-c22e4d0a28fc,9633.86,2024-07-14,2024-07-17,pending
b0f14b7b-db34-4418-a090-4f5d9a76a9e3,c4b82b55-506f-426d-93ac-4b85253bf404,6356.44,2024-07-14,2024-07-15,pending
b937250a-9f0e-4789-935b-b07c1eca20b7,ddc60c01-9b40-4f1e-8bc2-55635e25577d,8264.81,2024-07-14,2024-07-16,pending
5c2bd344-6f9d-47d6-bb3e-d621a987a43b,23362947-a914-4b09-9759-13685455b8b3,504.04,2024-07-14,2024-07-14,cleared
4d6f1bce-fafc-46cd-963c-cbd5eb8d2e33,186c7009-5ef7-4872-8189-b02bc9c66f9a,5835.91,2024-07-14,2024-07-18,cleared
9fa15564-8d89-47ce-a990-832f2a4d1a7f,35c59dad-1051-40a0-9b33-2e9f4a49f60c,8617.32,2024-07-14,2024-07-19,pending
bb93df1b-e229-47e7-8895-f4384b2b5c10,ed89dcaa-7d58-4221-8184-ea57c286bd16,184.68,2024-07-14,2024-07-20,bounced
30328df5-59ce-41c8-87e5-c57e919a395d,b1ae8581-9cee-43dd-85e3-8e3065ae22de,9364.05,2024-07-14,2024-07-14,pending
c472000e-04d3-47b3-bc85-4c5c7428a47f,feccf4ac-392e-4b01-813a-1d27d0192b78,1520.51,2024-07-14,2024-07-19,pending
45d69a99-6d59-472f-9f12-40e5fbae013c,1213445e-92c9-40fa-93e8-ee4b1ca2e913,3021.17,2024-07-14,2024-07-17,pending
d76be1a8-03b2-4a32-8dbb-c7628477fe24,e1559f0c-f7be-4dc2-a040-bf4a6480df95,8433.21,2024-07-14,2024-07-19,pending
aecbe04b-f263-42b7-92b7-b42483f01beb,d1fe1884-af59-4d95-8ec2-1e468818361c,2220.45,2024-07-14,2024-07-17,cleared
1bd03008-874e-46af-b2f3-556488f0f232,223ce3ee-1307-4697-bd04-d78eb61f5904,738.66,2024-07-14,2024-07-18,cleared
32537a9c-c6f5-4394-887f-c2fd00d5b190,850225bf-ff2b-4dff-9c51-c4ed4cbacb2c,2689.0,2024-07-14,2024-07-20,pending
dce6a385-b401-49c2-bec3-7f22d825d7a3,65b3a981-0a8a-4282-8b22-b24f376f3293,1502.1,2024-07-14,2024-07-16,cleared
0749ca0a-d8e7-49a9-a1ff-0b5a47e5c231,700bc090-0792-40e3-b301-480457d22eed,8681.31,2024-07-14,2024-07-19,bounced
0d962bc3-b310-49b0-8cf6-d732801774e2,e96b567c-beaf-4e02-83ad-2a6b7685f59a,6728.35,2024-07-14,2024-07-15,cleared
c2b50d03-79b4-4682-9661-414905406ac8,1c749645-e71b-4bbf-a01e-b1d4094fc4b1,1409.82,2024-07-14,2024-07-18,pending
cca9909a-f6dc-4487-8b88-3ab77466626b,b57413bd-385a-4e76-8370-26d5c4311a42,6545.28,2024-07-14,2024-07-20,cleared
4de9df24-c29c-432a-92d2-cbe320fe09f9,d3adc94f-e0b5-463c-8154-a4ae2f28e8fd,3504.19,2024-07-14,2024-07-14,pending
19eaaaee-73b5-4a80-bb04-78ef393634a3,2ce8a896-4a02-4870-b39f-91fe2df36d58,9480.8,2024-07-14,2024-07-15,cleared
99f5621a-f692-4b1e-9f9a-377eb88894a5,d6b24b1f-4be4-4e5a-8ca8-c093fab0e0ab,6932.96,2024-07-14,2024-07-16,pending
18b29cb0-a513-40e9-a9b5-5918e95c5b82,13bfd610-6212-497b-a719-92bb17fcc0cd,3592.72,2024-07-14,2024-07-17,pending
3083f04c-c70a-443b-968f-139a36dbb4f2,7b7a8840-21d9-4618-96f9-e3d65fdab15b,7857.38,2024-07-14,2024-07-18,cleared
a8efa82d-1194-4d6b-934a-99dfe816f606,290c83a5-5004-4d09-b70c-01421e07a8b9,2061.55,2024-07-14,2024-07-15,cleared
827d2b3d-1ec4-4f3d-a6e6-c0c9235c2491,c5c32ffe-d6fd-457e-8f23-8b22a6144a8c,338.63,2024-07-14,2024-07-18,pending
1f550774-695c-4f0e-820c-88390b744b92,e7ba5ab3-d696-469c-b573-2cb24fc46083,2443.31,2024-07-14,2024-07-17,pending
498cfd64-28bf-4e72-ac4f-40edb7956383,baed796d-517e-46ec-9365-c3f80eaf536f,8609.22,2024-07-14,2024-07-19,bounced
91c19244-67ce-4b5e-8bda-993ae2fbd0d6,92601787-89ae-48a0-b80c-61e47bab1277,7909.78,2024-07-14,2024-07-16,bounced
1e274cb2-a1a2-45dc-acf9-6076b3c16380,e7be64f8-e894-4ff6-b537-44f90fc1f4a1,6490.42,2024-07-14,2024-07-18,cleared
9505f24c-7f87-47de-9200-8b6923a555b3,adcf1cee-882b-430d-9157-d9c1c1684df4,9311.1,2024-07-14,2024-07-19,pending
2aa2bc2c-f8b0-42ee-a948-f5ac15699c48,2af8855e-7396-40da-b159-fcfa970629eb,7419.05,2024-07-14,2024-07-14,bounced
7fbc0e4e-bfc8-4053-9918-503eb22ca80e,030308cd-cd8c-4fc1-8336-2d4b944ff431,1636.75,2024-07-14,2024-07-18,bounced
ec8a320c-9fa3-4516-9772-63b8fe28d298,3589b9cf-b34c-4085-8e3d-306c4a84d168,1840.64,2024-07-14,2024-07-16,pending
c81de61b-c747-4fcf-86be-bfbb473a31ad,27b60f61-c35e-4518-a303-be51f3faafc0,5489.68,2024-07-14,2024-07-20,cleared
d62dde84-fbe6-423e-b7d0-f4d198a1d356,74a4c6f1-4725-4db8-99ae-49070105ce3b,7978.22,2024-07-14,2024-07-16,pending
32ae275e-680c-4197-8a29-776c48f4aec2,350b2b4a-dda9-477c-ad06-74a644eb142f,3633.17,2024-07-14,2024-07-16,cleared
e9722ed4-8ae0-4656-9c93-6f8f9542b0ee,b9455a53-59f4-4df6-87ff-f4003b42bc48,5244.43,2024-07-14,2024-07-16,bounced
a6b9f871-4394-47ca-bb6c-9b6cf66c81cd,7fb94ba2-8186-4bd8-8973-46f3befa98e5,8031.71,2024-07-14,2024-07-20,bounced
b86979d5-835b-4000-b3e8-e027ce499cbb,8505634b-8609-4b41-8dab-9d7c24977c2c,7308.89,2024-07-14,2024-07-17,pending
da13e6ba-bc41-4f9f-b769-f986922a075a,c6375071-1d83-4b1b-b5c7-da70cc2ba5bf,7520.18,2024-07-14,2024-07-20,pending
7df3025b-7a3d-4770-a4ba-c72efb6f12aa,885a4e3a-51c8-468e-811e-a49b51b30a47,8231.4,2024-07-14,2024-07-18,bounced
df8b7356-e02c-435e-9707-5268927c85b7,4125b5d5-5831-4da4-a5d0-a0eb2ab3f40b,6271.18,2024-07-14,2024-07-14,cleared
1d8bff8d-da56-4c7d-b0a4-81af813c6c4c,a2e20cde-76b9-4f29-bc64-933ef01d3263,7446.51,2024-07-14,2024-07-14,bounced
58ac4e58-7563-4dd6-8b2d-37e34c961a26,239a4801-6348-4165-b862-d6159204d394,1178.16,2024-07-14,2024-07-15,pending
c3ea4b82-3d49-40e8-a5ad-9f3c64382ae5,8634e61d-bee7-4689-82d1-ea2f293d194c,4955.71,2024-07-14,2024-07-16,bounced
6ac0e024-41ad-4e68-a8a3-4c28f51f808b,c7bcf5c3-6146-4ec6-834a-c8ca88666c30,844.76,2024-07-14,2024-07-15,bounced
1f37a3a9-5c26-4562-80dd-37735465a32a,1ccfa18c-4ebc-4ccd-b378-7a0ec0fc6f62,6430.91,2024-07-14,2024-07-15,cleared
